>TARGSPHER  spherical target with explicit spacing
3887 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-20.5 -20.5 -20.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   491  16  15  20 1 1 1
   492  16  15  21 1 1 1
   493  16  15  22 1 1 1
   494  16  15  23 1 1 1
   495  16  15  24 1 1 1
   496  16  15  25 2 2 2
   497  16  15  26 2 2 2
   498  16  16  15 2 2 2
   499  16  16  16 1 1 1
   500  16  16  17 1 1 1
   501  16  16  18 1 1 1
   502  16  16  19 1 1 1
   503  16  16  20 1 1 1
   504  16  16  21 1 1 1
   505  16  16  22 1 1 1
   506  16  16  23 1 1 1
   507  16  16  24 1 1 1
   508  16  16  25 1 1 1
   509  16  16  26 1 1 1
   510  16  16  27 2 2 2
   511  16  17  14 2 2 2
   512  16  17  15 2 2 2
   513  16  17  16 1 1 1
   514  16  17  17 1 1 1
   515  16  17  18 1 1 1
   516  16  17  19 1 1 1
   517  16  17  20 1 1 1
   518  16  17  21 1 1 1
   519  16  17  22 1 1 1
   520  16  17  23 1 1 1
   521  16  17  24 1 1 1
   522  16  17  25 1 1 1
   523  16  17  26 1 1 1
   524  16  17  27 2 2 2
   525  16  17  28 2 2 2
   526  16  18  14 2 2 2
   527  16  18  15 1 1 1
   528  16  18  16 1 1 1
   529  16  18  17 1 1 1
   530  16  18  18 1 1 1
   531  16  18  19 1 1 1
   532  16  18  20 1 1 1
   533  16  18  21 1 1 1
   534  16  18  22 1 1 1
   535  16  18  23 1 1 1
   536  16  18  24 1 1 1
   537  16  18  25 1 1 1
   538  16  18  26 1 1 1
   539  16  18  27 1 1 1
   540  16  18  28 2 2 2
   541  16  19  13 2 2 2
   542  16  19  14 2 2 2
   543  16  19  15 1 1 1
   544  16  19  16 1 1 1
   545  16  19  17 1 1 1
   546  16  19  18 1 1 1
   547  16  19  19 1 1 1
   548  16  19  20 1 1 1
   549  16  19  21 1 1 1
   550  16  19  22 1 1 1
   551  16  19  23 1 1 1
   552  16  19  24 1 1 1
   553  16  19  25 1 1 1
   554  16  19  26 1 1 1
   555  16  19  27 1 1 1
   556  16  19  28 2 2 2
   557  16  19  29 2 2 2
   558  16  20  13 2 2 2
   559  16  20  14 1 1 1
   560  16  20  15 1 1 1
   561  16  20  16 1 1 1
   562  16  20  17 1 1 1
   563  16  20  18 1 1 1
   564  16  20  19 1 1 1
   565  16  20  20 1 1 1
   566  16  20  21 1 1 1
   567  16  20  22 1 1 1
   568  16  20  23 1 1 1
   569  16  20  24 1 1 1
   570  16  20  25 1 1 1
   571  16  20  26 1 1 1
   572  16  20  27 1 1 1
   573  16  20  28 1 1 1
   574  16  20  29 2 2 2
   575  16  21  13 2 2 2
   576  16  21  14 1 1 1
   577  16  21  15 1 1 1
   578  16  21  16 1 1 1
   579  16  21  17 1 1 1
   580  16  21  18 1 1 1
   581  16  21  19 1 1 1
   582  16  21  20 1 1 1
   583  16  21  21 1 1 1
   584  16  21  22 1 1 1
   585  16  21  23 1 1 1
   586  16  21  24 1 1 1
   587  16  21  25 1 1 1
   588  16  21  26 1 1 1
   589  16  21  27 1 1 1
   590  16  21  28 1 1 1
   591  16  21  29 2 2 2
   592  16  22  13 2 2 2
   593  16  22  14 1 1 1
   594  16  22  15 1 1 1
   595  16  22  16 1 1 1
   596  16  22  17 1 1 1
   597  16  22  18 1 1 1
   598  16  22  19 1 1 1
   599  16  22  20 1 1 1
   600  16  22  21 1 1 1
   601  16  22  22 1 1 1
   602  16  22  23 1 1 1
   603  16  22  24 1 1 1
   604  16  22  25 1 1 1
   605  16  22  26 1 1 1
   606  16  22  27 1 1 1
   607  16  22  28 1 1 1
   608  16  22  29 2 2 2
   609  16  23  13 2 2 2
   610  16  23  14 2 2 2
   611  16  23  15 1 1 1
   612  16  23  16 1 1 1
   613  16  23  17 1 1 1
   614  16  23  18 1 1 1
   615  16  23  19 1 1 1
   616  16  23  20 1 1 1
   617  16  23  21 1 1 1
   618  16  23  22 1 1 1
   619  16  23  23 1 1 1
   620  16  23  24 1 1 1
   621  16  23  25 1 1 1
   622  16  23  26 1 1 1
   623  16  23  27 1 1 1
   624  16  23  28 2 2 2
   625  16  23  29 2 2 2
   626  16  24  14 2 2 2
   627  16  24  15 1 1 1
   628  16  24  16 1 1 1
   629  16  24  17 1 1 1
   630  16  24  18 1 1 1
   631  16  24  19 1 1 1
   632  16  24  20 1 1 1
   633  16  24  21 1 1 1
   634  16  24  22 1 1 1
   635  16  24  23 1 1 1
   636  16  24  24 1 1 1
   637  16  24  25 1 1 1
   638  16  24  26 1 1 1
   639  16  24  27 1 1 1
   640  16  24  28 2 2 2
   641  16  25  14 2 2 2
   642  16  25  15 2 2 2
   643  16  25  16 1 1 1
   644  16  25  17 1 1 1
   645  16  25  18 1 1 1
   646  16  25  19 1 1 1
   647  16  25  20 1 1 1
   648  16  25  21 1 1 1
   649  16  25  22 1 1 1
   650  16  25  23 1 1 1
   651  16  25  24 1 1 1
   652  16  25  25 1 1 1
   653  16  25  26 1 1 1
   654  16  25  27 2 2 2
   655  16  25  28 2 2 2
   656  16  26  15 2 2 2
   657  16  26  16 1 1 1
   658  16  26  17 1 1 1
   659  16  26  18 1 1 1
   660  16  26  19 1 1 1
   661  16  26  20 1 1 1
   662  16  26  21 1 1 1
   663  16  26  22 1 1 1
   664  16  26  23 1 1 1
   665  16  26  24 1 1 1
   666  16  26  25 1 1 1
   667  16  26  26 1 1 1
   668  16  26  27 2 2 2
   669  16  27  16 2 2 2
   670  16  27  17 2 2 2
   671  16  27  18 1 1 1
   672  16  27  19 1 1 1
   673  16  27  20 1 1 1
   674  16  27  21 1 1 1
   675  16  27  22 1 1 1
   676  16  27  23 1 1 1
   677  16  27  24 1 1 1
   678  16  27  25 2 2 2
   679  16  27  26 2 2 2
   680  16  28  17 2 2 2
   681  16  28  18 2 2 2
   682  16  28  19 2 2 2
   683  16  28  20 1 1 1
   684  16  28  21 1 1 1
   685  16  28  22 1 1 1
   686  16  28  23 2 2 2
   687  16  28  24 2 2 2
   688  16  28  25 2 2 2
   689  16  29  19 2 2 2
   690  16  29  20 2 2 2
   691  16  29  21 2 2 2
   692  16  29  22 2 2 2
   693  16  29  23 2 2 2
   694  17  13  18 2 2 2
   695  17  13  19 2 2 2
   696  17  13  20 2 2 2
   697  17  13  21 2 2 2
   698  17  13  22 2 2 2
   699  17  13  23 2 2 2
   700  17  13  24 2 2 2
   701  17  14  16 2 2 2
   702  17  14  17 2 2 2
   703  17  14  18 1 1 1
   704  17  14  19 1 1 1
   705  17  14  20 1 1 1
   706  17  14  21 1 1 1
   707  17  14  22 1 1 1
   708  17  14  23 1 1 1
   709  17  14  24 1 1 1
   710  17  14  25 2 2 2
   711  17  14  26 2 2 2
   712  17  15  15 2 2 2
