>TARGSPHER  spherical target with explicit spacing
14067 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   308  29  36  41 1 1 1
   309  29  36  42 1 1 1
   310  29  36  43 1 1 1
   311  29  36  44 1 1 1
   312  29  36  45 1 1 1
   313  29  36  46 1 1 1
   314  29  36  47 1 1 1
   315  29  36  48 1 1 1
   316  29  37  33 1 1 1
   317  29  37  34 1 1 1
   318  29  37  35 1 1 1
   319  29  37  36 1 1 1
   320  29  37  37 1 1 1
   321  29  37  38 1 1 1
   322  29  37  39 1 1 1
   323  29  37  40 1 1 1
   324  29  37  41 1 1 1
   325  29  37  42 1 1 1
   326  29  37  43 1 1 1
   327  29  37  44 1 1 1
   328  29  37  45 1 1 1
   329  29  37  46 1 1 1
   330  29  37  47 1 1 1
   331  29  37  48 1 1 1
   332  29  37  49 1 1 1
   333  29  38  33 1 1 1
   334  29  38  34 1 1 1
   335  29  38  35 1 1 1
   336  29  38  36 1 1 1
   337  29  38  37 1 1 1
   338  29  38  38 1 1 1
   339  29  38  39 1 1 1
   340  29  38  40 1 1 1
   341  29  38  41 1 1 1
   342  29  38  42 1 1 1
   343  29  38  43 1 1 1
   344  29  38  44 1 1 1
   345  29  38  45 1 1 1
   346  29  38  46 1 1 1
   347  29  38  47 1 1 1
   348  29  38  48 1 1 1
   349  29  38  49 1 1 1
   350  29  39  33 1 1 1
   351  29  39  34 1 1 1
   352  29  39  35 1 1 1
   353  29  39  36 1 1 1
   354  29  39  37 1 1 1
   355  29  39  38 1 1 1
   356  29  39  39 1 1 1
   357  29  39  40 1 1 1
   358  29  39  41 1 1 1
   359  29  39  42 1 1 1
   360  29  39  43 1 1 1
   361  29  39  44 1 1 1
   362  29  39  45 1 1 1
   363  29  39  46 1 1 1
   364  29  39  47 1 1 1
   365  29  39  48 1 1 1
   366  29  39  49 1 1 1
   367  29  40  33 1 1 1
   368  29  40  34 1 1 1
   369  29  40  35 1 1 1
   370  29  40  36 1 1 1
   371  29  40  37 1 1 1
   372  29  40  38 1 1 1
   373  29  40  39 1 1 1
   374  29  40  40 1 1 1
   375  29  40  41 1 1 1
   376  29  40  42 1 1 1
   377  29  40  43 1 1 1
   378  29  40  44 1 1 1
   379  29  40  45 1 1 1
   380  29  40  46 1 1 1
   381  29  40  47 1 1 1
   382  29  40  48 1 1 1
   383  29  40  49 1 1 1
   384  29  41  33 1 1 1
   385  29  41  34 1 1 1
   386  29  41  35 1 1 1
   387  29  41  36 1 1 1
   388  29  41  37 1 1 1
   389  29  41  38 1 1 1
   390  29  41  39 1 1 1
   391  29  41  40 1 1 1
   392  29  41  41 1 1 1
   393  29  41  42 1 1 1
   394  29  41  43 1 1 1
   395  29  41  44 1 1 1
   396  29  41  45 1 1 1
   397  29  41  46 1 1 1
   398  29  41  47 1 1 1
   399  29  41  48 1 1 1
   400  29  41  49 1 1 1
   401  29  42  33 1 1 1
   402  29  42  34 1 1 1
   403  29  42  35 1 1 1
   404  29  42  36 1 1 1
   405  29  42  37 1 1 1
   406  29  42  38 1 1 1
   407  29  42  39 1 1 1
   408  29  42  40 1 1 1
   409  29  42  41 1 1 1
   410  29  42  42 1 1 1
   411  29  42  43 1 1 1
   412  29  42  44 1 1 1
   413  29  42  45 1 1 1
   414  29  42  46 1 1 1
   415  29  42  47 1 1 1
   416  29  42  48 1 1 1
   417  29  42  49 1 1 1
   418  29  43  33 1 1 1
   419  29  43  34 1 1 1
   420  29  43  35 1 1 1
   421  29  43  36 1 1 1
   422  29  43  37 1 1 1
   423  29  43  38 1 1 1
   424  29  43  39 1 1 1
   425  29  43  40 1 1 1
   426  29  43  41 1 1 1
   427  29  43  42 1 1 1
   428  29  43  43 1 1 1
   429  29  43  44 1 1 1
   430  29  43  45 1 1 1
   431  29  43  46 1 1 1
   432  29  43  47 1 1 1
   433  29  43  48 1 1 1
   434  29  43  49 1 1 1
   435  29  44  33 1 1 1
   436  29  44  34 1 1 1
   437  29  44  35 1 1 1
   438  29  44  36 1 1 1
   439  29  44  37 1 1 1
   440  29  44  38 1 1 1
   441  29  44  39 1 1 1
   442  29  44  40 1 1 1
   443  29  44  41 1 1 1
   444  29  44  42 1 1 1
   445  29  44  43 1 1 1
   446  29  44  44 1 1 1
   447  29  44  45 1 1 1
   448  29  44  46 1 1 1
   449  29  44  47 1 1 1
   450  29  44  48 1 1 1
   451  29  44  49 1 1 1
   452  29  45  33 1 1 1
   453  29  45  34 1 1 1
   454  29  45  35 1 1 1
   455  29  45  36 1 1 1
   456  29  45  37 1 1 1
   457  29  45  38 1 1 1
   458  29  45  39 1 1 1
   459  29  45  40 1 1 1
   460  29  45  41 1 1 1
   461  29  45  42 1 1 1
   462  29  45  43 1 1 1
   463  29  45  44 1 1 1
   464  29  45  45 1 1 1
   465  29  45  46 1 1 1
   466  29  45  47 1 1 1
   467  29  45  48 1 1 1
   468  29  45  49 1 1 1
   469  29  46  34 1 1 1
   470  29  46  35 1 1 1
   471  29  46  36 1 1 1
   472  29  46  37 1 1 1
   473  29  46  38 1 1 1
   474  29  46  39 1 1 1
   475  29  46  40 1 1 1
   476  29  46  41 1 1 1
   477  29  46  42 1 1 1
   478  29  46  43 1 1 1
   479  29  46  44 1 1 1
   480  29  46  45 1 1 1
   481  29  46  46 1 1 1
   482  29  46  47 1 1 1
   483  29  46  48 1 1 1
   484  29  47  35 1 1 1
   485  29  47  36 1 1 1
   486  29  47  37 1 1 1
   487  29  47  38 1 1 1
   488  29  47  39 1 1 1
   489  29  47  40 1 1 1
   490  29  47  41 1 1 1
   491  29  47  42 1 1 1
   492  29  47  43 1 1 1
   493  29  47  44 1 1 1
   494  29  47  45 1 1 1
   495  29  47  46 1 1 1
   496  29  47  47 1 1 1
   497  29  48  36 1 1 1
   498  29  48  37 1 1 1
   499  29  48  38 1 1 1
   500  29  48  39 1 1 1
   501  29  48  40 1 1 1
   502  29  48  41 1 1 1
   503  29  48  42 1 1 1
   504  29  48  43 1 1 1
   505  29  48  44 1 1 1
   506  29  48  45 1 1 1
   507  29  48  46 1 1 1
   508  29  49  37 1 1 1
   509  29  49  38 1 1 1
   510  29  49  39 1 1 1
   511  29  49  40 1 1 1
   512  29  49  41 1 1 1
   513  29  49  42 1 1 1
   514  29  49  43 1 1 1
   515  29  49  44 1 1 1
   516  29  49  45 1 1 1
   517  30  31  39 1 1 1
   518  30  31  40 1 1 1
   519  30  31  41 1 1 1
   520  30  31  42 1 1 1
   521  30  31  43 1 1 1
   522  30  32  37 1 1 1
   523  30  32  38 1 1 1
   524  30  32  39 1 1 1
   525  30  32  40 1 1 1
   526  30  32  41 1 1 1
   527  30  32  42 1 1 1
   528  30  32  43 1 1 1
   529  30  32  44 1 1 1
   530  30  32  45 1 1 1
   531  30  33  35 1 1 1
   532  30  33  36 1 1 1
   533  30  33  37 1 1 1
   534  30  33  38 1 1 1
   535  30  33  39 1 1 1
   536  30  33  40 1 1 1
   537  30  33  41 1 1 1
   538  30  33  42 1 1 1
   539  30  33  43 1 1 1
   540  30  33  44 1 1 1
   541  30  33  45 1 1 1
   542  30  33  46 1 1 1
   543  30  33  47 1 1 1
   544  30  34  34 1 1 1
   545  30  34  35 1 1 1
   546  30  34  36 1 1 1
   547  30  34  37 1 1 1
   548  30  34  38 1 1 1
   549  30  34  39 1 1 1
   550  30  34  40 1 1 1
   551  30  34  41 1 1 1
   552  30  34  42 1 1 1
