>TARGSPHER  spherical target with explicit spacing
4169 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-20.5 -20.5 -20.5 = lattice offset
    JA   IX   IY   IZ ICOMP(x,y,z)
   204  14  17  23 1 1 1
   205  14  17  24 1 1 1
   206  14  17  25 2 2 2
   207  14  17  26 3 3 3
   208  14  18  15 3 3 3
   209  14  18  16 2 2 2
   210  14  18  17 1 1 1
   211  14  18  18 1 1 1
   212  14  18  19 1 1 1
   213  14  18  20 1 1 1
   214  14  18  21 1 1 1
   215  14  18  22 1 1 1
   216  14  18  23 1 1 1
   217  14  18  24 1 1 1
   218  14  18  25 1 1 1
   219  14  18  26 2 2 2
   220  14  18  27 3 3 3
   221  14  19  15 3 3 3
   222  14  19  16 2 2 2
   223  14  19  17 1 1 1
   224  14  19  18 1 1 1
   225  14  19  19 1 1 1
   226  14  19  20 1 1 1
   227  14  19  21 1 1 1
   228  14  19  22 1 1 1
   229  14  19  23 1 1 1
   230  14  19  24 1 1 1
   231  14  19  25 1 1 1
   232  14  19  26 2 2 2
   233  14  19  27 3 3 3
   234  14  20  14 4 4 4
   235  14  20  15 3 3 3
   236  14  20  16 1 1 1
   237  14  20  17 1 1 1
   238  14  20  18 1 1 1
   239  14  20  19 1 1 1
   240  14  20  20 1 1 1
   241  14  20  21 1 1 1
   242  14  20  22 1 1 1
   243  14  20  23 1 1 1
   244  14  20  24 1 1 1
   245  14  20  25 1 1 1
   246  14  20  26 1 1 1
   247  14  20  27 3 3 3
   248  14  20  28 4 4 4
   249  14  21  14 4 4 4
   250  14  21  15 2 2 2
   251  14  21  16 1 1 1
   252  14  21  17 1 1 1
   253  14  21  18 1 1 1
   254  14  21  19 1 1 1
   255  14  21  20 1 1 1
   256  14  21  21 1 1 1
   257  14  21  22 1 1 1
   258  14  21  23 1 1 1
   259  14  21  24 1 1 1
   260  14  21  25 1 1 1
   261  14  21  26 1 1 1
   262  14  21  27 2 2 2
   263  14  21  28 4 4 4
   264  14  22  14 4 4 4
   265  14  22  15 3 3 3
   266  14  22  16 1 1 1
   267  14  22  17 1 1 1
   268  14  22  18 1 1 1
   269  14  22  19 1 1 1
   270  14  22  20 1 1 1
   271  14  22  21 1 1 1
   272  14  22  22 1 1 1
   273  14  22  23 1 1 1
   274  14  22  24 1 1 1
   275  14  22  25 1 1 1
   276  14  22  26 1 1 1
   277  14  22  27 3 3 3
   278  14  22  28 4 4 4
   279  14  23  15 3 3 3
   280  14  23  16 2 2 2
   281  14  23  17 1 1 1
   282  14  23  18 1 1 1
   283  14  23  19 1 1 1
   284  14  23  20 1 1 1
   285  14  23  21 1 1 1
   286  14  23  22 1 1 1
   287  14  23  23 1 1 1
   288  14  23  24 1 1 1
   289  14  23  25 1 1 1
   290  14  23  26 2 2 2
   291  14  23  27 3 3 3
   292  14  24  15 3 3 3
   293  14  24  16 2 2 2
   294  14  24  17 1 1 1
   295  14  24  18 1 1 1
   296  14  24  19 1 1 1
   297  14  24  20 1 1 1
   298  14  24  21 1 1 1
   299  14  24  22 1 1 1
   300  14  24  23 1 1 1
   301  14  24  24 1 1 1
   302  14  24  25 1 1 1
   303  14  24  26 2 2 2
   304  14  24  27 3 3 3
   305  14  25  16 3 3 3
   306  14  25  17 2 2 2
   307  14  25  18 1 1 1
   308  14  25  19 1 1 1
   309  14  25  20 1 1 1
   310  14  25  21 1 1 1
   311  14  25  22 1 1 1
   312  14  25  23 1 1 1
   313  14  25  24 1 1 1
   314  14  25  25 2 2 2
   315  14  25  26 3 3 3
   316  14  26  16 4 4 4
   317  14  26  17 3 3 3
   318  14  26  18 2 2 2
   319  14  26  19 2 2 2
   320  14  26  20 1 1 1
   321  14  26  21 1 1 1
   322  14  26  22 1 1 1
   323  14  26  23 2 2 2
   324  14  26  24 2 2 2
   325  14  26  25 3 3 3
   326  14  26  26 4 4 4
   327  14  27  18 3 3 3
   328  14  27  19 3 3 3
   329  14  27  20 3 3 3
   330  14  27  21 2 2 2
   331  14  27  22 3 3 3
   332  14  27  23 3 3 3
   333  14  27  24 3 3 3
   334  14  28  20 4 4 4
   335  14  28  21 4 4 4
   336  14  28  22 4 4 4
   337  15  13  21 4 4 4
   338  15  14  18 3 3 3
   339  15  14  19 3 3 3
   340  15  14  20 3 3 3
   341  15  14  21 2 2 2
   342  15  14  22 3 3 3
   343  15  14  23 3 3 3
   344  15  14  24 3 3 3
   345  15  15  16 4 4 4
   346  15  15  17 3 3 3
   347  15  15  18 2 2 2
   348  15  15  19 1 1 1
   349  15  15  20 1 1 1
   350  15  15  21 1 1 1
   351  15  15  22 1 1 1
   352  15  15  23 1 1 1
   353  15  15  24 2 2 2
   354  15  15  25 3 3 3
   355  15  15  26 4 4 4
   356  15  16  15 4 4 4
   357  15  16  16 3 3 3
   358  15  16  17 2 2 2
   359  15  16  18 1 1 1
   360  15  16  19 1 1 1
   361  15  16  20 1 1 1
   362  15  16  21 1 1 1
   363  15  16  22 1 1 1
   364  15  16  23 1 1 1
   365  15  16  24 1 1 1
   366  15  16  25 2 2 2
   367  15  16  26 3 3 3
   368  15  16  27 4 4 4
   369  15  17  15 3 3 3
   370  15  17  16 2 2 2
   371  15  17  17 1 1 1
   372  15  17  18 1 1 1
   373  15  17  19 1 1 1
   374  15  17  20 1 1 1
   375  15  17  21 1 1 1
   376  15  17  22 1 1 1
   377  15  17  23 1 1 1
   378  15  17  24 1 1 1
   379  15  17  25 1 1 1
   380  15  17  26 2 2 2
   381  15  17  27 3 3 3
   382  15  18  14 3 3 3
   383  15  18  15 2 2 2
   384  15  18  16 1 1 1
   385  15  18  17 1 1 1
   386  15  18  18 1 1 1
   387  15  18  19 1 1 1
   388  15  18  20 1 1 1
   389  15  18  21 1 1 1
   390  15  18  22 1 1 1
   391  15  18  23 1 1 1
   392  15  18  24 1 1 1
   393  15  18  25 1 1 1
   394  15  18  26 1 1 1
   395  15  18  27 2 2 2
   396  15  18  28 3 3 3
   397  15  19  14 3 3 3
   398  15  19  15 1 1 1
   399  15  19  16 1 1 1
   400  15  19  17 1 1 1
   401  15  19  18 1 1 1
   402  15  19  19 1 1 1
   403  15  19  20 1 1 1
   404  15  19  21 1 1 1
   405  15  19  22 1 1 1
   406  15  19  23 1 1 1
   407  15  19  24 1 1 1
   408  15  19  25 1 1 1
   409  15  19  26 1 1 1
   410  15  19  27 1 1 1
   411  15  19  28 3 3 3
   412  15  20  14 3 3 3
   413  15  20  15 1 1 1
   414  15  20  16 1 1 1
   415  15  20  17 1 1 1
   416  15  20  18 1 1 1
   417  15  20  19 1 1 1
   418  15  20  20 1 1 1
   419  15  20  21 1 1 1
   420  15  20  22 1 1 1
   421  15  20  23 1 1 1
   422  15  20  24 1 1 1
   423  15  20  25 1 1 1
   424  15  20  26 1 1 1
   425  15  20  27 1 1 1
   426  15  20  28 3 3 3
   427  15  21  13 4 4 4
   428  15  21  14 2 2 2
   429  15  21  15 1 1 1
   430  15  21  16 1 1 1
   431  15  21  17 1 1 1
   432  15  21  18 1 1 1
   433  15  21  19 1 1 1
   434  15  21  20 1 1 1
   435  15  21  21 1 1 1
   436  15  21  22 1 1 1
   437  15  21  23 1 1 1
   438  15  21  24 1 1 1
   439  15  21  25 1 1 1
   440  15  21  26 1 1 1
   441  15  21  27 1 1 1
   442  15  21  28 2 2 2
   443  15  21  29 4 4 4
   444  15  22  14 3 3 3
   445  15  22  15 1 1 1
   446  15  22  16 1 1 1
   447  15  22  17 1 1 1
   448  15  22  18 1 1 1
   449  15  22  19 1 1 1
   450  15  22  20 1 1 1
   451  15  22  21 1 1 1
   452  15  22  22 1 1 1
   453  15  22  23 1 1 1
   454  15  22  24 1 1 1
   455  15  22  25 1 1 1
   456  15  22  26 1 1 1
   457  15  22  27 1 1 1
   458  15  22  28 3 3 3
   459  15  23  14 3 3 3
   460  15  23  15 1 1 1
   461  15  23  16 1 1 1
   462  15  23  17 1 1 1
   463  15  23  18 1 1 1
   464  15  23  19 1 1 1
   465  15  23  20 1 1 1
   466  15  23  21 1 1 1
   467  15  23  22 1 1 1
   468  15  23  23 1 1 1
   469  15  23  24 1 1 1
   470  15  23  25 1 1 1
   471  15  23  26 1 1 1
   472  15  23  27 1 1 1
   473  15  23  28 3 3 3
   474  15  24  14 3 3 3
   475  15  24  15 2 2 2
   476  15  24  16 1 1 1
   477  15  24  17 1 1 1
   478  15  24  18 1 1 1
   479  15  24  19 1 1 1
   480  15  24  20 1 1 1
   481  15  24  21 1 1 1
   482  15  24  22 1 1 1
   483  15  24  23 1 1 1
   484  15  24  24 1 1 1
   485  15  24  25 1 1 1
   486  15  24  26 1 1 1
   487  15  24  27 2 2 2
   488  15  24  28 3 3 3
   489  15  25  15 3 3 3
   490  15  25  16 2 2 2
   491  15  25  17 1 1 1
   492  15  25  18 1 1 1
   493  15  25  19 1 1 1
   494  15  25  20 1 1 1
   495  15  25  21 1 1 1
   496  15  25  22 1 1 1
   497  15  25  23 1 1 1
   498  15  25  24 1 1 1
   499  15  25  25 1 1 1
   500  15  25  26 2 2 2
   501  15  25  27 3 3 3
   502  15  26  15 4 4 4
   503  15  26  16 3 3 3
   504  15  26  17 2 2 2
   505  15  26  18 1 1 1
   506  15  26  19 1 1 1
   507  15  26  20 1 1 1
   508  15  26  21 1 1 1
   509  15  26  22 1 1 1
   510  15  26  23 1 1 1
   511  15  26  24 1 1 1
   512  15  26  25 2 2 2
   513  15  26  26 3 3 3
   514  15  26  27 4 4 4
   515  15  27  16 4 4 4
   516  15  27  17 3 3 3
   517  15  27  18 2 2 2
   518  15  27  19 1 1 1
   519  15  27  20 1 1 1
   520  15  27  21 1 1 1
   521  15  27  22 1 1 1
   522  15  27  23 1 1 1
   523  15  27  24 2 2 2
   524  15  27  25 3 3 3
   525  15  27  26 4 4 4
   526  15  28  18 3 3 3
