>TARGSPHER  spherical target with explicit spacing
22575 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   201  25  46  39 1 1 1
   202  25  46  40 1 1 1
   203  25  46  41 1 1 1
   204  25  46  42 1 1 1
   205  25  46  43 1 1 1
   206  25  46  44 1 1 1
   207  25  46  45 1 1 1
   208  25  46  46 1 1 1
   209  25  47  38 1 1 1
   210  25  47  39 1 1 1
   211  25  47  40 1 1 1
   212  25  47  41 1 1 1
   213  25  47  42 1 1 1
   214  25  47  43 1 1 1
   215  25  47  44 1 1 1
   216  25  48  40 1 1 1
   217  25  48  41 1 1 1
   218  25  48  42 1 1 1
   219  26  32  41 1 1 1
   220  26  33  37 1 1 1
   221  26  33  38 1 1 1
   222  26  33  39 1 1 1
   223  26  33  40 1 1 1
   224  26  33  41 1 1 1
   225  26  33  42 1 1 1
   226  26  33  43 1 1 1
   227  26  33  44 1 1 1
   228  26  33  45 1 1 1
   229  26  34  36 1 1 1
   230  26  34  37 1 1 1
   231  26  34  38 1 1 1
   232  26  34  39 1 1 1
   233  26  34  40 1 1 1
   234  26  34  41 1 1 1
   235  26  34  42 1 1 1
   236  26  34  43 1 1 1
   237  26  34  44 1 1 1
   238  26  34  45 1 1 1
   239  26  34  46 1 1 1
   240  26  35  35 1 1 1
   241  26  35  36 1 1 1
   242  26  35  37 1 1 1
   243  26  35  38 1 1 1
   244  26  35  39 1 1 1
   245  26  35  40 1 1 1
   246  26  35  41 1 1 1
   247  26  35  42 1 1 1
   248  26  35  43 1 1 1
   249  26  35  44 1 1 1
   250  26  35  45 1 1 1
   251  26  35  46 1 1 1
   252  26  35  47 1 1 1
   253  26  36  34 1 1 1
   254  26  36  35 1 1 1
   255  26  36  36 1 1 1
   256  26  36  37 1 1 1
   257  26  36  38 1 1 1
   258  26  36  39 1 1 1
   259  26  36  40 1 1 1
   260  26  36  41 1 1 1
   261  26  36  42 1 1 1
   262  26  36  43 1 1 1
   263  26  36  44 1 1 1
   264  26  36  45 1 1 1
   265  26  36  46 1 1 1
   266  26  36  47 1 1 1
   267  26  36  48 1 1 1
   268  26  37  33 1 1 1
   269  26  37  34 1 1 1
   270  26  37  35 1 1 1
   271  26  37  36 1 1 1
   272  26  37  37 1 1 1
   273  26  37  38 1 1 1
   274  26  37  39 1 1 1
   275  26  37  40 1 1 1
   276  26  37  41 1 1 1
   277  26  37  42 1 1 1
