>TARGSPHER  spherical target with explicit spacing
26745 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   131  24  40  37 1 1 1
   132  24  40  38 1 1 1
   133  24  40  39 1 1 1
   134  24  40  40 1 1 1
   135  24  40  41 1 1 1
   136  24  40  42 1 1 1
   137  24  40  43 1 1 1
   138  24  40  44 1 1 1
   139  24  40  45 1 1 1
   140  24  40  46 2 2 2
   141  24  40  47 2 2 2
   142  24  40  48 2 2 2
   143  24  41  34 2 2 2
   144  24  41  35 2 2 2
   145  24  41  36 2 2 2
   146  24  41  37 1 1 1
   147  24  41  38 1 1 1
   148  24  41  39 1 1 1
   149  24  41  40 1 1 1
   150  24  41  41 1 1 1
   151  24  41  42 1 1 1
   152  24  41  43 1 1 1
   153  24  41  44 1 1 1
   154  24  41  45 1 1 1
   155  24  41  46 2 2 2
   156  24  41  47 2 2 2
   157  24  41  48 2 2 2
   158  24  42  34 2 2 2
   159  24  42  35 2 2 2
   160  24  42  36 2 2 2
   161  24  42  37 1 1 1
   162  24  42  38 1 1 1
   163  24  42  39 1 1 1
   164  24  42  40 1 1 1
   165  24  42  41 1 1 1
   166  24  42  42 1 1 1
   167  24  42  43 1 1 1
   168  24  42  44 1 1 1
   169  24  42  45 1 1 1
   170  24  42  46 2 2 2
   171  24  42  47 2 2 2
   172  24  42  48 2 2 2
   173  24  43  34 2 2 2
   174  24  43  35 2 2 2
   175  24  43  36 2 2 2
   176  24  43  37 2 2 2
   177  24  43  38 1 1 1
   178  24  43  39 1 1 1
   179  24  43  40 1 1 1
   180  24  43  41 1 1 1
   181  24  43  42 1 1 1
   182  24  43  43 1 1 1
   183  24  43  44 1 1 1
   184  24  43  45 2 2 2
   185  24  43  46 2 2 2
   186  24  43  47 2 2 2
   187  24  43  48 2 2 2
   188  24  44  35 2 2 2
   189  24  44  36 2 2 2
   190  24  44  37 2 2 2
   191  24  44  38 2 2 2
   192  24  44  39 1 1 1
   193  24  44  40 1 1 1
   194  24  44  41 1 1 1
   195  24  44  42 1 1 1
   196  24  44  43 1 1 1
   197  24  44  44 2 2 2
   198  24  44  45 2 2 2
   199  24  44  46 2 2 2
   200  24  44  47 2 2 2
   201  24  45  35 2 2 2
   202  24  45  36 2 2 2
   203  24  45  37 2 2 2
   204  24  45  38 2 2 2
   205  24  45  39 2 2 2
   206  24  45  40 1 1 1
   207  24  45  41 1 1 1
   208  24  45  42 1 1 1
   209  24  45  43 2 2 2
   210  24  45  44 2 2 2
   211  24  45  45 2 2 2
   212  24  45  46 2 2 2
   213  24  45  47 2 2 2
   214  24  46  36 2 2 2
   215  24  46  37 2 2 2
   216  24  46  38 2 2 2
   217  24  46  39 2 2 2
   218  24  46  40 2 2 2
   219  24  46  41 2 2 2
   220  24  46  42 2 2 2
   221  24  46  43 2 2 2
   222  24  46  44 2 2 2
   223  24  46  45 2 2 2
   224  24  46  46 2 2 2
   225  24  47  37 2 2 2
   226  24  47  38 2 2 2
   227  24  47  39 2 2 2
   228  24  47  40 2 2 2
   229  24  47  41 2 2 2
   230  24  47  42 2 2 2
   231  24  47  43 2 2 2
   232  24  47  44 2 2 2
   233  24  47  45 2 2 2
   234  24  48  39 2 2 2
   235  24  48  40 2 2 2
   236  24  48  41 2 2 2
   237  24  48  42 2 2 2
   238  24  48  43 2 2 2
   239  25  32  39 2 2 2
   240  25  32  40 2 2 2
   241  25  32  41 2 2 2
   242  25  32  42 2 2 2
   243  25  32  43 2 2 2
   244  25  33  37 2 2 2
   245  25  33  38 2 2 2
   246  25  33  39 2 2 2
   247  25  33  40 2 2 2
   248  25  33  41 2 2 2
   249  25  33  42 2 2 2
   250  25  33  43 2 2 2
   251  25  33  44 2 2 2
   252  25  33  45 2 2 2
   253  25  34  35 2 2 2
   254  25  34  36 2 2 2
   255  25  34  37 2 2 2
   256  25  34  38 2 2 2
   257  25  34  39 2 2 2
   258  25  34  40 1 1 1
   259  25  34  41 1 1 1
   260  25  34  42 1 1 1
   261  25  34  43 2 2 2
   262  25  34  44 2 2 2
   263  25  34  45 2 2 2
   264  25  34  46 2 2 2
   265  25  34  47 2 2 2
   266  25  35  34 2 2 2
   267  25  35  35 2 2 2
   268  25  35  36 2 2 2
   269  25  35  37 2 2 2
   270  25  35  38 1 1 1
   271  25  35  39 1 1 1
   272  25  35  40 1 1 1
   273  25  35  41 1 1 1
   274  25  35  42 1 1 1
   275  25  35  43 1 1 1
   276  25  35  44 1 1 1
   277  25  35  45 2 2 2
   278  25  35  46 2 2 2
   279  25  35  47 2 2 2
   280  25  35  48 2 2 2
   281  25  36  34 2 2 2
   282  25  36  35 2 2 2
   283  25  36  36 1 1 1
   284  25  36  37 1 1 1
   285  25  36  38 1 1 1
   286  25  36  39 1 1 1
   287  25  36  40 1 1 1
   288  25  36  41 1 1 1
   289  25  36  42 1 1 1
   290  25  36  43 1 1 1
   291  25  36  44 1 1 1
   292  25  36  45 1 1 1
   293  25  36  46 1 1 1
   294  25  36  47 2 2 2
   295  25  36  48 2 2 2
   296  25  37  33 2 2 2
   297  25  37  34 2 2 2
   298  25  37  35 2 2 2
   299  25  37  36 1 1 1
   300  25  37  37 1 1 1
   301  25  37  38 1 1 1
   302  25  37  39 1 1 1
   303  25  37  40 1 1 1
   304  25  37  41 1 1 1
   305  25  37  42 1 1 1
   306  25  37  43 1 1 1
   307  25  37  44 1 1 1
   308  25  37  45 1 1 1
   309  25  37  46 1 1 1
   310  25  37  47 2 2 2
   311  25  37  48 2 2 2
   312  25  37  49 2 2 2
   313  25  38  33 2 2 2
   314  25  38  34 2 2 2
   315  25  38  35 1 1 1
   316  25  38  36 1 1 1
   317  25  38  37 1 1 1
   318  25  38  38 1 1 1
   319  25  38  39 1 1 1
   320  25  38  40 1 1 1
   321  25  38  41 1 1 1
   322  25  38  42 1 1 1
   323  25  38  43 1 1 1
   324  25  38  44 1 1 1
   325  25  38  45 1 1 1
   326  25  38  46 1 1 1
   327  25  38  47 1 1 1
   328  25  38  48 2 2 2
   329  25  38  49 2 2 2
   330  25  39  32 2 2 2
   331  25  39  33 2 2 2
   332  25  39  34 2 2 2
   333  25  39  35 1 1 1
   334  25  39  36 1 1 1
   335  25  39  37 1 1 1
   336  25  39  38 1 1 1
   337  25  39  39 1 1 1
   338  25  39  40 1 1 1
   339  25  39  41 1 1 1
   340  25  39  42 1 1 1
   341  25  39  43 1 1 1
   342  25  39  44 1 1 1
   343  25  39  45 1 1 1
   344  25  39  46 1 1 1
   345  25  39  47 1 1 1
   346  25  39  48 2 2 2
   347  25  39  49 2 2 2
   348  25  39  50 2 2 2
   349  25  40  32 2 2 2
   350  25  40  33 2 2 2
   351  25  40  34 1 1 1
   352  25  40  35 1 1 1
   353  25  40  36 1 1 1
   354  25  40  37 1 1 1
   355  25  40  38 1 1 1
   356  25  40  39 1 1 1
   357  25  40  40 1 1 1
   358  25  40  41 1 1 1
   359  25  40  42 1 1 1
   360  25  40  43 1 1 1
   361  25  40  44 1 1 1
   362  25  40  45 1 1 1
   363  25  40  46 1 1 1
   364  25  40  47 1 1 1
   365  25  40  48 1 1 1
   366  25  40  49 2 2 2
   367  25  40  50 2 2 2
   368  25  41  32 2 2 2
   369  25  41  33 2 2 2
   370  25  41  34 1 1 1
   371  25  41  35 1 1 1
   372  25  41  36 1 1 1
   373  25  41  37 1 1 1
   374  25  41  38 1 1 1
   375  25  41  39 1 1 1
   376  25  41  40 1 1 1
   377  25  41  41 1 1 1
   378  25  41  42 1 1 1
   379  25  41  43 1 1 1
   380  25  41  44 1 1 1
   381  25  41  45 1 1 1
   382  25  41  46 1 1 1
   383  25  41  47 1 1 1
   384  25  41  48 1 1 1
   385  25  41  49 2 2 2
   386  25  41  50 2 2 2
   387  25  42  32 2 2 2
   388  25  42  33 2 2 2
   389  25  42  34 1 1 1
   390  25  42  35 1 1 1
   391  25  42  36 1 1 1
   392  25  42  37 1 1 1
   393  25  42  38 1 1 1
   394  25  42  39 1 1 1
   395  25  42  40 1 1 1
   396  25  42  41 1 1 1
   397  25  42  42 1 1 1
   398  25  42  43 1 1 1
   399  25  42  44 1 1 1
   400  25  42  45 1 1 1
   401  25  42  46 1 1 1
   402  25  42  47 1 1 1
   403  25  42  48 1 1 1
   404  25  42  49 2 2 2
   405  25  42  50 2 2 2
   406  25  43  32 2 2 2
   407  25  43  33 2 2 2
   408  25  43  34 2 2 2
   409  25  43  35 1 1 1
   410  25  43  36 1 1 1
   411  25  43  37 1 1 1
   412  25  43  38 1 1 1
   413  25  43  39 1 1 1
   414  25  43  40 1 1 1
   415  25  43  41 1 1 1
   416  25  43  42 1 1 1
   417  25  43  43 1 1 1
   418  25  43  44 1 1 1
   419  25  43  45 1 1 1
   420  25  43  46 1 1 1
   421  25  43  47 1 1 1
   422  25  43  48 2 2 2
   423  25  43  49 2 2 2
   424  25  43  50 2 2 2
   425  25  44  33 2 2 2
   426  25  44  34 2 2 2
   427  25  44  35 1 1 1
   428  25  44  36 1 1 1
   429  25  44  37 1 1 1
   430  25  44  38 1 1 1
   431  25  44  39 1 1 1
   432  25  44  40 1 1 1
   433  25  44  41 1 1 1
   434  25  44  42 1 1 1
   435  25  44  43 1 1 1
   436  25  44  44 1 1 1
   437  25  44  45 1 1 1
   438  25  44  46 1 1 1
   439  25  44  47 1 1 1
   440  25  44  48 2 2 2
   441  25  44  49 2 2 2
   442  25  45  33 2 2 2
   443  25  45  34 2 2 2
   444  25  45  35 2 2 2
   445  25  45  36 1 1 1
   446  25  45  37 1 1 1
   447  25  45  38 1 1 1
   448  25  45  39 1 1 1
   449  25  45  40 1 1 1
   450  25  45  41 1 1 1
   451  25  45  42 1 1 1
   452  25  45  43 1 1 1
   453  25  45  44 1 1 1
   454  25  45  45 1 1 1
   455  25  45  46 1 1 1
   456  25  45  47 2 2 2
   457  25  45  48 2 2 2
   458  25  45  49 2 2 2
   459  25  46  34 2 2 2
   460  25  46  35 2 2 2
   461  25  46  36 1 1 1
   462  25  46  37 1 1 1
   463  25  46  38 1 1 1
   464  25  46  39 1 1 1
   465  25  46  40 1 1 1
   466  25  46  41 1 1 1
   467  25  46  42 1 1 1
   468  25  46  43 1 1 1
   469  25  46  44 1 1 1
   470  25  46  45 1 1 1
   471  25  46  46 1 1 1
   472  25  46  47 2 2 2
   473  25  46  48 2 2 2
   474  25  47  34 2 2 2
   475  25  47  35 2 2 2
   476  25  47  36 2 2 2
   477  25  47  37 2 2 2
   478  25  47  38 1 1 1
   479  25  47  39 1 1 1
   480  25  47  40 1 1 1
   481  25  47  41 1 1 1
   482  25  47  42 1 1 1
   483  25  47  43 1 1 1
   484  25  47  44 1 1 1
   485  25  47  45 2 2 2
   486  25  47  46 2 2 2
   487  25  47  47 2 2 2
   488  25  47  48 2 2 2
   489  25  48  35 2 2 2
   490  25  48  36 2 2 2
   491  25  48  37 2 2 2
   492  25  48  38 2 2 2
   493  25  48  39 2 2 2
   494  25  48  40 1 1 1
   495  25  48  41 1 1 1
   496  25  48  42 1 1 1
   497  25  48  43 2 2 2
   498  25  48  44 2 2 2
   499  25  48  45 2 2 2
   500  25  48  46 2 2 2
   501  25  48  47 2 2 2
   502  25  49  37 2 2 2
   503  25  49  38 2 2 2
   504  25  49  39 2 2 2
   505  25  49  40 2 2 2
   506  25  49  41 2 2 2
   507  25  49  42 2 2 2
   508  25  49  43 2 2 2
   509  25  49  44 2 2 2
   510  25  49  45 2 2 2
   511  25  50  39 2 2 2
   512  25  50  40 2 2 2
   513  25  50  41 2 2 2
   514  25  50  42 2 2 2
   515  25  50  43 2 2 2
   516  26  31  37 2 2 2
   517  26  31  38 2 2 2
   518  26  31  39 2 2 2
   519  26  31  40 2 2 2
   520  26  31  41 2 2 2
   521  26  31  42 2 2 2
   522  26  31  43 2 2 2
   523  26  31  44 2 2 2
   524  26  31  45 2 2 2
   525  26  32  35 2 2 2
   526  26  32  36 2 2 2
   527  26  32  37 2 2 2
   528  26  32  38 2 2 2
   529  26  32  39 2 2 2
   530  26  32  40 2 2 2
   531  26  32  41 1 1 1
   532  26  32  42 2 2 2
   533  26  32  43 2 2 2
   534  26  32  44 2 2 2
   535  26  32  45 2 2 2
   536  26  32  46 2 2 2
   537  26  32  47 2 2 2
   538  26  33  34 2 2 2
   539  26  33  35 2 2 2
   540  26  33  36 2 2 2
   541  26  33  37 1 1 1
   542  26  33  38 1 1 1
   543  26  33  39 1 1 1
   544  26  33  40 1 1 1
   545  26  33  41 1 1 1
   546  26  33  42 1 1 1
   547  26  33  43 1 1 1
   548  26  33  44 1 1 1
   549  26  33  45 1 1 1
   550  26  33  46 2 2 2
   551  26  33  47 2 2 2
   552  26  33  48 2 2 2
   553  26  34  33 2 2 2
   554  26  34  34 2 2 2
   555  26  34  35 2 2 2
   556  26  34  36 1 1 1
   557  26  34  37 1 1 1
   558  26  34  38 1 1 1
   559  26  34  39 1 1 1
   560  26  34  40 1 1 1
   561  26  34  41 1 1 1
   562  26  34  42 1 1 1
   563  26  34  43 1 1 1
   564  26  34  44 1 1 1
   565  26  34  45 1 1 1
   566  26  34  46 1 1 1
   567  26  34  47 2 2 2
   568  26  34  48 2 2 2
   569  26  34  49 2 2 2
   570  26  35  32 2 2 2
   571  26  35  33 2 2 2
   572  26  35  34 2 2 2
   573  26  35  35 1 1 1
   574  26  35  36 1 1 1
   575  26  35  37 1 1 1
   576  26  35  38 1 1 1
   577  26  35  39 1 1 1
   578  26  35  40 1 1 1
   579  26  35  41 1 1 1
   580  26  35  42 1 1 1
   581  26  35  43 1 1 1
   582  26  35  44 1 1 1
   583  26  35  45 1 1 1
   584  26  35  46 1 1 1
   585  26  35  47 1 1 1
   586  26  35  48 2 2 2
   587  26  35  49 2 2 2
   588  26  35  50 2 2 2
   589  26  36  32 2 2 2
   590  26  36  33 2 2 2
   591  26  36  34 1 1 1
   592  26  36  35 1 1 1
   593  26  36  36 1 1 1
   594  26  36  37 1 1 1
   595  26  36  38 1 1 1
   596  26  36  39 1 1 1
   597  26  36  40 1 1 1
   598  26  36  41 1 1 1
   599  26  36  42 1 1 1
   600  26  36  43 1 1 1
   601  26  36  44 1 1 1
   602  26  36  45 1 1 1
   603  26  36  46 1 1 1
   604  26  36  47 1 1 1
   605  26  36  48 1 1 1
   606  26  36  49 2 2 2
   607  26  36  50 2 2 2
   608  26  37  31 2 2 2
   609  26  37  32 2 2 2
   610  26  37  33 1 1 1
   611  26  37  34 1 1 1
   612  26  37  35 1 1 1
   613  26  37  36 1 1 1
   614  26  37  37 1 1 1
   615  26  37  38 1 1 1
   616  26  37  39 1 1 1
   617  26  37  40 1 1 1
   618  26  37  41 1 1 1
   619  26  37  42 1 1 1
   620  26  37  43 1 1 1
   621  26  37  44 1 1 1
   622  26  37  45 1 1 1
   623  26  37  46 1 1 1
   624  26  37  47 1 1 1
   625  26  37  48 1 1 1
   626  26  37  49 1 1 1
   627  26  37  50 2 2 2
   628  26  37  51 2 2 2
   629  26  38  31 2 2 2
   630  26  38  32 2 2 2
   631  26  38  33 1 1 1
   632  26  38  34 1 1 1
   633  26  38  35 1 1 1
   634  26  38  36 1 1 1
   635  26  38  37 1 1 1
   636  26  38  38 1 1 1
   637  26  38  39 1 1 1
   638  26  38  40 1 1 1
   639  26  38  41 1 1 1
   640  26  38  42 1 1 1
   641  26  38  43 1 1 1
   642  26  38  44 1 1 1
   643  26  38  45 1 1 1
   644  26  38  46 1 1 1
   645  26  38  47 1 1 1
   646  26  38  48 1 1 1
   647  26  38  49 1 1 1
   648  26  38  50 2 2 2
   649  26  38  51 2 2 2
   650  26  39  31 2 2 2
   651  26  39  32 2 2 2
   652  26  39  33 1 1 1
   653  26  39  34 1 1 1
   654  26  39  35 1 1 1
   655  26  39  36 1 1 1
   656  26  39  37 1 1 1
   657  26  39  38 1 1 1
   658  26  39  39 1 1 1
   659  26  39  40 1 1 1
   660  26  39  41 1 1 1
   661  26  39  42 1 1 1
   662  26  39  43 1 1 1
   663  26  39  44 1 1 1
   664  26  39  45 1 1 1
   665  26  39  46 1 1 1
   666  26  39  47 1 1 1
   667  26  39  48 1 1 1
   668  26  39  49 1 1 1
   669  26  39  50 2 2 2
   670  26  39  51 2 2 2
   671  26  40  31 2 2 2
   672  26  40  32 2 2 2
   673  26  40  33 1 1 1
   674  26  40  34 1 1 1
   675  26  40  35 1 1 1
   676  26  40  36 1 1 1
   677  26  40  37 1 1 1
   678  26  40  38 1 1 1
   679  26  40  39 1 1 1
   680  26  40  40 1 1 1
   681  26  40  41 1 1 1
   682  26  40  42 1 1 1
   683  26  40  43 1 1 1
   684  26  40  44 1 1 1
   685  26  40  45 1 1 1
   686  26  40  46 1 1 1
   687  26  40  47 1 1 1
   688  26  40  48 1 1 1
   689  26  40  49 1 1 1
   690  26  40  50 2 2 2
   691  26  40  51 2 2 2
   692  26  41  31 2 2 2
   693  26  41  32 1 1 1
   694  26  41  33 1 1 1
   695  26  41  34 1 1 1
   696  26  41  35 1 1 1
   697  26  41  36 1 1 1
   698  26  41  37 1 1 1
   699  26  41  38 1 1 1
   700  26  41  39 1 1 1
   701  26  41  40 1 1 1
   702  26  41  41 1 1 1
   703  26  41  42 1 1 1
   704  26  41  43 1 1 1
   705  26  41  44 1 1 1
   706  26  41  45 1 1 1
   707  26  41  46 1 1 1
   708  26  41  47 1 1 1
   709  26  41  48 1 1 1
   710  26  41  49 1 1 1
   711  26  41  50 1 1 1
   712  26  41  51 2 2 2
   713  26  42  31 2 2 2
   714  26  42  32 2 2 2
   715  26  42  33 1 1 1
   716  26  42  34 1 1 1
   717  26  42  35 1 1 1
   718  26  42  36 1 1 1
   719  26  42  37 1 1 1
   720  26  42  38 1 1 1
   721  26  42  39 1 1 1
   722  26  42  40 1 1 1
   723  26  42  41 1 1 1
   724  26  42  42 1 1 1
   725  26  42  43 1 1 1
   726  26  42  44 1 1 1
   727  26  42  45 1 1 1
   728  26  42  46 1 1 1
   729  26  42  47 1 1 1
   730  26  42  48 1 1 1
   731  26  42  49 1 1 1
   732  26  42  50 2 2 2
   733  26  42  51 2 2 2
   734  26  43  31 2 2 2
   735  26  43  32 2 2 2
   736  26  43  33 1 1 1
   737  26  43  34 1 1 1
   738  26  43  35 1 1 1
   739  26  43  36 1 1 1
   740  26  43  37 1 1 1
   741  26  43  38 1 1 1
   742  26  43  39 1 1 1
   743  26  43  40 1 1 1
   744  26  43  41 1 1 1
   745  26  43  42 1 1 1
   746  26  43  43 1 1 1
   747  26  43  44 1 1 1
   748  26  43  45 1 1 1
   749  26  43  46 1 1 1
   750  26  43  47 1 1 1
   751  26  43  48 1 1 1
   752  26  43  49 1 1 1
   753  26  43  50 2 2 2
   754  26  43  51 2 2 2
   755  26  44  31 2 2 2
   756  26  44  32 2 2 2
   757  26  44  33 1 1 1
   758  26  44  34 1 1 1
   759  26  44  35 1 1 1
   760  26  44  36 1 1 1
   761  26  44  37 1 1 1
   762  26  44  38 1 1 1
   763  26  44  39 1 1 1
   764  26  44  40 1 1 1
   765  26  44  41 1 1 1
   766  26  44  42 1 1 1
   767  26  44  43 1 1 1
   768  26  44  44 1 1 1
   769  26  44  45 1 1 1
   770  26  44  46 1 1 1
   771  26  44  47 1 1 1
   772  26  44  48 1 1 1
   773  26  44  49 1 1 1
   774  26  44  50 2 2 2
   775  26  44  51 2 2 2
   776  26  45  31 2 2 2
   777  26  45  32 2 2 2
   778  26  45  33 1 1 1
   779  26  45  34 1 1 1
   780  26  45  35 1 1 1
   781  26  45  36 1 1 1
   782  26  45  37 1 1 1
   783  26  45  38 1 1 1
   784  26  45  39 1 1 1
   785  26  45  40 1 1 1
   786  26  45  41 1 1 1
   787  26  45  42 1 1 1
   788  26  45  43 1 1 1
   789  26  45  44 1 1 1
   790  26  45  45 1 1 1
   791  26  45  46 1 1 1
   792  26  45  47 1 1 1
   793  26  45  48 1 1 1
   794  26  45  49 1 1 1
   795  26  45  50 2 2 2
   796  26  45  51 2 2 2
   797  26  46  32 2 2 2
   798  26  46  33 2 2 2
   799  26  46  34 1 1 1
   800  26  46  35 1 1 1
   801  26  46  36 1 1 1
   802  26  46  37 1 1 1
   803  26  46  38 1 1 1
   804  26  46  39 1 1 1
   805  26  46  40 1 1 1
   806  26  46  41 1 1 1
   807  26  46  42 1 1 1
   808  26  46  43 1 1 1
   809  26  46  44 1 1 1
   810  26  46  45 1 1 1
   811  26  46  46 1 1 1
   812  26  46  47 1 1 1
   813  26  46  48 1 1 1
   814  26  46  49 2 2 2
   815  26  46  50 2 2 2
   816  26  47  32 2 2 2
   817  26  47  33 2 2 2
   818  26  47  34 2 2 2
   819  26  47  35 1 1 1
   820  26  47  36 1 1 1
   821  26  47  37 1 1 1
   822  26  47  38 1 1 1
   823  26  47  39 1 1 1
   824  26  47  40 1 1 1
   825  26  47  41 1 1 1
   826  26  47  42 1 1 1
   827  26  47  43 1 1 1
   828  26  47  44 1 1 1
   829  26  47  45 1 1 1
   830  26  47  46 1 1 1
   831  26  47  47 1 1 1
   832  26  47  48 2 2 2
   833  26  47  49 2 2 2
   834  26  47  50 2 2 2
   835  26  48  33 2 2 2
   836  26  48  34 2 2 2
   837  26  48  35 2 2 2
   838  26  48  36 1 1 1
   839  26  48  37 1 1 1
   840  26  48  38 1 1 1
   841  26  48  39 1 1 1
   842  26  48  40 1 1 1
   843  26  48  41 1 1 1
   844  26  48  42 1 1 1
   845  26  48  43 1 1 1
   846  26  48  44 1 1 1
   847  26  48  45 1 1 1
   848  26  48  46 1 1 1
   849  26  48  47 2 2 2
   850  26  48  48 2 2 2
   851  26  48  49 2 2 2
   852  26  49  34 2 2 2
   853  26  49  35 2 2 2
   854  26  49  36 2 2 2
   855  26  49  37 1 1 1
   856  26  49  38 1 1 1
   857  26  49  39 1 1 1
   858  26  49  40 1 1 1
   859  26  49  41 1 1 1
   860  26  49  42 1 1 1
   861  26  49  43 1 1 1
   862  26  49  44 1 1 1
   863  26  49  45 1 1 1
   864  26  49  46 2 2 2
   865  26  49  47 2 2 2
   866  26  49  48 2 2 2
   867  26  50  35 2 2 2
   868  26  50  36 2 2 2
   869  26  50  37 2 2 2
   870  26  50  38 2 2 2
   871  26  50  39 2 2 2
   872  26  50  40 2 2 2
   873  26  50  41 1 1 1
   874  26  50  42 2 2 2
   875  26  50  43 2 2 2
   876  26  50  44 2 2 2
   877  26  50  45 2 2 2
   878  26  50  46 2 2 2
   879  26  50  47 2 2 2
   880  26  51  37 2 2 2
   881  26  51  38 2 2 2
   882  26  51  39 2 2 2
   883  26  51  40 2 2 2
   884  26  51  41 2 2 2
   885  26  51  42 2 2 2
   886  26  51  43 2 2 2
   887  26  51  44 2 2 2
   888  26  51  45 2 2 2
   889  27  29  40 2 2 2
   890  27  29  41 2 2 2
   891  27  29  42 2 2 2
   892  27  30  36 2 2 2
   893  27  30  37 2 2 2
   894  27  30  38 2 2 2
   895  27  30  39 2 2 2
   896  27  30  40 2 2 2
   897  27  30  41 2 2 2
   898  27  30  42 2 2 2
   899  27  30  43 2 2 2
   900  27  30  44 2 2 2
   901  27  30  45 2 2 2
   902  27  30  46 2 2 2
   903  27  31  35 2 2 2
   904  27  31  36 2 2 2
   905  27  31  37 2 2 2
   906  27  31  38 1 1 1
   907  27  31  39 1 1 1
