m = 1.33 + 0.01i 
1 0 0 2 3 = columns for wave, Re(n), Im(n), eps1, eps2
   LAMBDA     Re(N)     Im(N)
4.14938	0.780808	0.0274573
4.14955	0.779638	0.0275419
4.14972	0.778464	0.0276268
4.14989	0.777287	0.0277122
4.15007	0.776106	0.0277979
4.15024	0.774922	0.0278841
4.15041	0.773734	0.0279707
4.15058	0.772542	0.0280576
4.15076	0.771346	0.028145
4.15093	0.770147	0.0282327
4.1511	0.768944	0.0283209
4.15127	0.767737	0.0284095
4.15144	0.766527	0.0284985
4.15162	0.765312	0.028588
4.15179	0.764094	0.0286778
4.15196	0.762872	0.0287681
4.15213	0.761647	0.0288588
4.15231	0.760417	0.0289499
4.15248	0.759184	0.0290415
4.15265	0.757946	0.0291335
4.15282	0.756705	0.0292259
4.153	0.75546	0.0293188
4.15317	0.754211	0.0294121
4.15334	0.752957	0.0295059
4.15351	0.7517	0.0296001
4.15369	0.750439	0.0296948
4.15386	0.749174	0.0297899
4.15403	0.747905	0.0298855
4.1542	0.746632	0.0299815
4.15438	0.745354	0.030078
4.15455	0.744073	0.030175
4.15472	0.742787	0.0302724
4.15489	0.741497	0.0303703
4.15507	0.740204	0.0304687
4.15524	0.738906	0.0305676
4.15541	0.737603	0.0306669
4.15559	0.736297	0.0307667
4.15576	0.734986	0.0308671
4.15593	0.733671	0.0309679
4.1561	0.732352	0.0310692
4.15628	0.731028	0.031171
4.15645	0.7297	0.0312733
4.15662	0.728368	0.0313761
4.15679	0.727032	0.0314794
4.15697	0.725691	0.0315832
4.15714	0.724345	0.0316876
4.15731	0.722995	0.0317924
4.15749	0.721641	0.0318978
4.15766	0.720282	0.0320037
4.15783	0.718919	0.0321101
4.158	0.717551	0.0322171
4.15818	0.716179	0.0323246
4.15835	0.714802	0.0324326
4.15852	0.71342	0.0325412
4.1587	0.712034	0.0326503
4.15887	0.710644	0.03276
4.15904	0.709248	0.0328703
4.15921	0.707848	0.032981
4.15939	0.706443	0.0330924
4.15956	0.705034	0.0332043
4.15973	0.703619	0.0333168
4.15991	0.7022	0.0334298
4.16008	0.700777	0.0335434
4.16025	0.699348	0.0336576
4.16043	0.697914	0.0337724
4.1606	0.696476	0.0338878
4.16077	0.695033	0.0340038
4.16095	0.693584	0.0341204
4.16112	0.692131	0.0342375
4.16129	0.690673	0.0343553
4.16146	0.68921	0.0344737
4.16164	0.687742	0.0345927
4.16181	0.686268	0.0347123
4.16198	0.68479	0.0348325
4.16216	0.683306	0.0349533
4.16233	0.681818	0.0350748
4.1625	0.680324	0.0351969
4.16268	0.678825	0.0353197
4.16285	0.677321	0.0354431
4.16302	0.675812	0.0355672
4.1632	0.674297	0.0356918
4.16337	0.672777	0.0358172
4.16354	0.671252	0.0359432
4.16372	0.669721	0.0360699
4.16389	0.668185	0.0361973
4.16406	0.666644	0.0363253
4.16424	0.665097	0.036454
4.16441	0.663545	0.0365834
4.16458	0.661987	0.0367135
4.16476	0.660424	0.0368442
4.16493	0.658855	0.0369757
4.1651	0.65728	0.0371079
4.16528	0.6557	0.0372408
4.16545	0.654114	0.0373744
4.16563	0.652523	0.0375087
4.1658	0.650926	0.0376438
4.16597	0.649323	0.0377796
4.16615	0.647715	0.0379161
4.16632	0.6461	0.0380533
4.16649	0.64448	0.0381913
4.16667	0.642854	0.0383301
4.16684	0.641222	0.0384696
4.16701	0.639584	0.0386099
4.16719	0.63794	0.0387509
4.16736	0.63629	0.0388927
4.16753	0.634634	0.0390353
4.16771	0.632973	0.0391787
4.16788	0.631305	0.0393229
4.16806	0.629631	0.0394678
4.16823	0.62795	0.0396136
4.1684	0.626264	0.0397602
4.16858	0.624571	0.0399076
4.16875	0.622872	0.0400558
4.16892	0.621167	0.0402048
4.1691	0.619455	0.0403547
4.16927	0.617738	0.0405054
4.16945	0.616013	0.040657
4.16962	0.614283	0.0408094
4.16979	0.612545	0.0409627
4.16997	0.610802	0.0411168
4.17014	0.609051	0.0412718
4.17032	0.607295	0.0414277
4.17049	0.605531	0.0415844
4.17066	0.603761	0.0417421
4.17084	0.601984	0.0419007
4.17101	0.600201	0.0420601
4.17119	0.598411	0.0422205
4.17136	0.596614	0.0423818
4.17153	0.59481	0.042544
4.17171	0.592999	0.0427071
4.17188	0.591181	0.0428712
4.17206	0.589357	0.0430362
4.17223	0.587525	0.0432022
4.1724	0.585686	0.0433692
4.17258	0.58384	0.0435371
4.17275	0.581988	0.043706
4.17293	0.580127	0.0438759
4.1731	0.57826	0.0440467
4.17327	0.576386	0.0442186
4.17345	0.574504	0.0443915
4.17362	0.572615	0.0445654
4.1738	0.570718	0.0447403
4.17397	0.568814	0.0449162
4.17415	0.566903	0.0450932
4.17432	0.564984	0.0452712
4.17449	0.563058	0.0454503
4.17467	0.561123	0.0456305
4.17484	0.559182	0.0458117
4.17502	0.557232	0.045994
4.17519	0.555275	0.0461774
4.17537	0.55331	0.0463619
4.17554	0.551338	0.0465475
4.17571	0.549357	0.0467342
4.17589	0.547369	0.046922
4.17606	0.545372	0.047111
4.17624	0.543368	0.0473011
4.17641	0.541355	0.0474924
4.17659	0.539335	0.0476848
4.17676	0.537306	0.0478784
4.17693	0.535269	0.0480732
4.17711	0.533224	0.0482691
4.17728	0.53117	0.0484663
4.17746	0.529108	0.0486647
4.17763	0.527038	0.0488643
4.17781	0.524959	0.0490651
4.17798	0.522872	0.0492672
4.17816	0.520776	0.0494705
4.17833	0.518672	0.0496751
4.17851	0.516559	0.0498809
4.17868	0.514437	0.0500881
4.17885	0.512306	0.0502965
4.17903	0.510167	0.0505062
4.1792	0.508018	0.0507173
4.17938	0.505861	0.0509296
4.17955	0.503695	0.0511433
4.17973	0.501519	0.0513584
4.1799	0.499335	0.0515748
4.18008	0.497141	0.0517925
4.18025	0.494939	0.0520117
4.18043	0.492726	0.0522322
4.1806	0.490505	0.0524542
4.18078	0.488274	0.0526775
4.18095	0.486034	0.0529023
4.18113	0.483784	0.0531286
4.1813	0.481525	0.0533563
4.18148	0.479255	0.0535854
4.18165	0.476977	0.053816
4.18183	0.474688	0.0540482
4.182	0.47239	0.0542818
4.18218	0.470082	0.0545169
4.18235	0.467763	0.0547536
4.18253	0.465435	0.0549918
4.1827	0.463097	0.0552316
4.18288	0.460748	0.055473
4.18305	0.45839	0.0557159
4.18323	0.456021	0.0559604
4.1834	0.453641	0.0562065
4.18358	0.451252	0.0564543
4.18375	0.448851	0.0567037
4.18393	0.446441	0.0569548
4.1841	0.444019	0.0572075
4.18428	0.441587	0.0574619
4.18445	0.439144	0.057718
4.18463	0.436691	0.0579758
4.1848	0.434226	0.0582354
4.18498	0.43175	0.0584967
4.18515	0.429264	0.0587598
4.18533	0.426766	0.0590246
4.1855	0.424257	0.0592912
4.18568	0.421737	0.0595597
4.18585	0.419205	0.0598299
4.18603	0.416662	0.060102
4.1862	0.414107	0.060376
4.18638	0.411541	0.0606518
4.18655	0.408963	0.0609296
4.18673	0.406374	0.0612092
4.1869	0.403772	0.0614908
4.18708	0.401159	0.0617743
4.18725	0.398534	0.0620598
4.18743	0.395896	0.0623473
4.1876	0.393247	0.0626367
4.18778	0.390585	0.0629282
4.18796	0.387911	0.0632217
4.18813	0.385224	0.0635173
4.18831	0.382525	0.063815
4.18848	0.379814	0.0641147
4.18866	0.37709	0.0644166
4.18883	0.374353	0.0647206
4.18901	0.371603	0.0650267
4.18918	0.36884	0.065335
4.18936	0.366064	0.0656455
4.18953	0.363275	0.0659583
4.18971	0.360473	0.0662733
4.18989	0.357657	0.0665905
4.19006	0.354829	0.06691
4.19024	0.351986	0.0672318
4.19041	0.34913	0.067556
4.19059	0.34626	0.0678825
4.19076	0.343377	0.0682113
4.19094	0.34048	0.0685426
4.19111	0.337568	0.0688762
4.19129	0.334643	0.0692123
4.19147	0.331703	0.0695509
4.19164	0.328749	0.069892
4.19182	0.325781	0.0702355
4.19199	0.322798	0.0705817
4.19217	0.3198	0.0709303
4.19234	0.316788	0.0712816
4.19252	0.313761	0.0716354
4.1927	0.310719	0.071992
4.19287	0.307662	0.0723511
4.19305	0.30459	0.072713
4.19322	0.301502	0.0730776
4.1934	0.298399	0.0734449
4.19358	0.295281	0.073815
4.19375	0.292147	0.0741879
4.19393	0.288997	0.0745636
4.1941	0.285832	0.0749422
4.19428	0.28265	0.0753237
4.19445	0.279453	0.0757081
4.19463	0.276239	0.0760954
4.19481	0.273008	0.0764858
4.19498	0.269762	0.0768791
4.19516	0.266498	0.0772754
4.19533	0.263218	0.0776749
4.19551	0.259922	0.0780774
4.19569	0.256608	0.0784831
4.19586	0.253277	0.0788919
4.19604	0.249929	0.0793039
4.19622	0.246563	0.0797192
4.19639	0.24318	0.0801377
4.19657	0.239779	0.0805595
4.19674	0.236361	0.0809847
4.19692	0.232924	0.0814132
4.1971	0.22947	0.0818452
4.19727	0.225997	0.0822806
4.19745	0.222506	0.0827194
4.19762	0.218997	0.0831618
4.1978	0.215468	0.0836077
4.19798	0.211921	0.0840573
4.19815	0.208356	0.0845104
4.19833	0.204771	0.0849672
4.19851	0.201166	0.0854278
4.19868	0.197543	0.085892
4.19886	0.1939	0.0863601
4.19903	0.190237	0.086832
4.19921	0.186554	0.0873078
4.19939	0.182851	0.0877875
4.19956	0.179128	0.0882711
4.19974	0.175385	0.0887588
4.19992	0.171621	0.0892505
4.20009	0.167836	0.0897462
4.20027	0.164031	0.0902462
4.20045	0.160204	0.0907503
4.20062	0.156356	0.0912586
4.2008	0.152487	0.0917712
4.20097	0.148596	0.0922882
4.20115	0.144684	0.0928095
4.20133	0.14075	0.0933352
4.2015	0.136793	0.0938654
4.20168	0.132814	0.0944001
4.20186	0.128813	0.0949394
4.20203	0.124789	0.0954834
4.20221	0.120742	0.096032
4.20239	0.116672	0.0965853
4.20256	0.112579	0.0971435
4.20274	0.108462	0.0977065
4.20292	0.104322	0.0982743
4.20309	0.100158	0.0988472
4.20327	0.0959696	0.099425
4.20345	0.0917571	0.100008
4.20362	0.08752	0.100596
4.2038	0.0832583	0.101189
4.20398	0.0789716	0.101788
4.20415	0.0746598	0.102392
4.20433	0.0703226	0.103001
4.20451	0.0659598	0.103615
4.20468	0.0615712	0.104236
4.20486	0.0571566	0.104861
4.20504	0.0527157	0.105493
4.20521	0.0482483	0.10613
4.20539	0.0437542	0.106773
4.20557	0.0392331	0.107421
4.20575	0.0346847	0.108076
4.20592	0.0301089	0.108737
4.2061	0.0255054	0.109403
4.20628	0.0208739	0.110076
4.20645	0.0162142	0.110755
4.20663	0.0115259	0.111441
4.20681	0.006809	0.112132
4.20698	0.00206305	0.11283
4.20716	-0.00271218	0.113535
4.20734	-0.00751695	0.114246
4.20751	-0.0123515	0.114964
4.20769	-0.0172162	0.115689
4.20787	-0.0221113	0.116421
4.20805	-0.027037	0.117159
4.20822	-0.0319936	0.117905
4.2084	-0.0369815	0.118658
4.20858	-0.0420009	0.119418
4.20875	-0.0470522	0.120185
4.20893	-0.0521355	0.12096
4.20911	-0.0572513	0.121742
4.20929	-0.0623999	0.122532
4.20946	-0.0675815	0.123329
4.20964	-0.0727965	0.124134
4.20982	-0.0780451	0.124947
4.20999	-0.0833278	0.125769
4.21017	-0.0886449	0.126598
4.21035	-0.0939966	0.127435
4.21053	-0.0993834	0.128281
4.2107	-0.104806	0.129135
4.21088	-0.110263	0.129998
4.21106	-0.115757	0.13087
4.21124	-0.121288	0.13175
4.21141	-0.126855	0.132639
4.21159	-0.132459	0.133537
4.21177	-0.138101	0.134444
4.21195	-0.14378	0.135361
4.21212	-0.149498	0.136287
4.2123	-0.155255	0.137222
4.21248	-0.161051	0.138167
4.21265	-0.166886	0.139122
4.21283	-0.172761	0.140087
4.21301	-0.178676	0.141061
4.21319	-0.184632	0.142046
4.21336	-0.190629	0.143041
4.21354	-0.196667	0.144047
4.21372	-0.202748	0.145064
4.2139	-0.20887	0.146091
4.21408	-0.215036	0.147129
4.21425	-0.221245	0.148178
4.21443	-0.227498	0.149238
4.21461	-0.233794	0.15031
4.21479	-0.240136	0.151393
4.21496	-0.246522	0.152488
4.21514	-0.252954	0.153595
4.21532	-0.259433	0.154714
4.2155	-0.265957	0.155846
4.21567	-0.272529	0.156989
4.21585	-0.279149	0.158146
4.21603	-0.285816	0.159315
4.21621	-0.292532	0.160497
4.21638	-0.299298	0.161692
4.21656	-0.306113	0.1629
4.21674	-0.312978	0.164123
4.21692	-0.319894	0.165359
4.2171	-0.326861	0.166608
4.21727	-0.33388	0.167872
4.21745	-0.340952	0.169151
4.21763	-0.348077	0.170444
4.21781	-0.355255	0.171752
4.21799	-0.362488	0.173075
4.21816	-0.369776	0.174413
4.21834	-0.377119	0.175767
4.21852	-0.384518	0.177137
4.2187	-0.391974	0.178522
4.21888	-0.399487	0.179924
4.21905	-0.407059	0.181343
4.21923	-0.414689	0.182778
4.21941	-0.422379	0.18423
4.21959	-0.430129	0.1857
4.21977	-0.43794	0.187187
4.21994	-0.445812	0.188692
4.22012	-0.453746	0.190216
4.2203	-0.461744	0.191758
4.22048	-0.469805	0.193318
4.22066	-0.477931	0.194898
4.22083	-0.486122	0.196497
4.22101	-0.494379	0.198115
4.22119	-0.502703	0.199754
4.22137	-0.511094	0.201413
4.22155	-0.519555	0.203093
4.22172	-0.528084	0.204793
4.2219	-0.536683	0.206516
4.22208	-0.545354	0.20826
4.22226	-0.554096	0.210026
4.22244	-0.562911	0.211814
4.22262	-0.5718	0.213625
4.22279	-0.580764	0.21546
4.22297	-0.589803	0.217318
4.22315	-0.598918	0.2192
4.22333	-0.608111	0.221107
4.22351	-0.617382	0.223039
4.22369	-0.626733	0.224996
4.22386	-0.636164	0.226979
4.22404	-0.645677	0.228988
4.22422	-0.655272	0.231023
4.2244	-0.66495	0.233086
4.22458	-0.674714	0.235177
4.22476	-0.684563	0.237295
4.22494	-0.694499	0.239443
4.22511	-0.704523	0.241619
4.22529	-0.714636	0.243825
4.22547	-0.724839	0.246062
4.22565	-0.735134	0.248329
4.22583	-0.745522	0.250628
4.22601	-0.756004	0.252958
4.22619	-0.766581	0.255321
4.22636	-0.777254	0.257717
4.22654	-0.788026	0.260147
4.22672	-0.798897	0.262611
4.2269	-0.809868	0.265111
4.22708	-0.820941	0.267645
4.22726	-0.832118	0.270217
4.22744	-0.843399	0.272825
4.22761	-0.854787	0.275471
4.22779	-0.866282	0.278156
4.22797	-0.877887	0.28088
4.22815	-0.889602	0.283644
4.22833	-0.90143	0.286449
4.22851	-0.913371	0.289295
4.22869	-0.925429	0.292184
4.22887	-0.937603	0.295117
4.22905	-0.949897	0.298093
4.22922	-0.962311	0.301114
4.2294	-0.974847	0.304181
4.22958	-0.987508	0.307296
4.22976	-1.00029	0.310458
4.22994	-1.01321	0.313668
4.23012	-1.02625	0.316929
4.2303	-1.03943	0.32024
4.23048	-1.05274	0.323604
4.23066	-1.06619	0.32702
4.23083	-1.07977	0.330491
4.23101	-1.09349	0.334016
4.23119	-1.10736	0.337598
4.23137	-1.12137	0.341238
4.23155	-1.13552	0.344937
4.23173	-1.14983	0.348695
4.23191	-1.16428	0.352515
4.23209	-1.17889	0.356398
4.23227	-1.19365	0.360345
4.23245	-1.20858	0.364358
4.23263	-1.22366	0.368437
4.2328	-1.2389	0.372585
4.23298	-1.25432	0.376803
4.23316	-1.2699	0.381093
4.23334	-1.28565	0.385456
4.23352	-1.30157	0.389893
4.2337	-1.31768	0.394408
4.23388	-1.33396	0.399
4.23406	-1.35042	0.403673
4.23424	-1.36707	0.408428
4.23442	-1.38391	0.413267
4.2346	-1.40094	0.418191
4.23478	-1.41817	0.423204
4.23496	-1.43559	0.428307
4.23513	-1.45322	0.433502
4.23531	-1.47105	0.438791
4.23549	-1.48909	0.444177
4.23567	-1.50734	0.449662
4.23585	-1.52581	0.455248
4.23603	-1.5445	0.460939
4.23621	-1.56341	0.466736
4.23639	-1.58255	0.472642
4.23657	-1.60192	0.47866
4.23675	-1.62152	0.484793
4.23693	-1.64137	0.491044
4.23711	-1.66146	0.497415
4.23729	-1.6818	0.50391
4.23747	-1.70239	0.510532
4.23765	-1.72324	0.517284
4.23783	-1.74435	0.524171
4.23801	-1.76573	0.531194
4.23819	-1.78738	0.538358
4.23837	-1.8093	0.545667
4.23855	-1.83151	0.553124
4.23872	-1.85401	0.560734
4.2389	-1.8768	0.5685
4.23908	-1.89989	0.576428
4.23926	-1.92328	0.58452
4.23944	-1.94699	0.592783
4.23962	-1.97101	0.601221
4.2398	-1.99535	0.609838
4.23998	-2.02002	0.61864
4.24016	-2.04502	0.627631
4.24034	-2.07037	0.636818
4.24052	-2.09606	0.646207
4.2407	-2.12211	0.655802
4.24088	-2.14853	0.66561
4.24106	-2.17531	0.675637
4.24124	-2.20247	0.68589
4.24142	-2.23001	0.696376
4.2416	-2.25795	0.707101
4.24178	-2.28628	0.718073
4.24196	-2.31503	0.729299
4.24214	-2.34419	0.740787
4.24232	-2.37378	0.752545
4.2425	-2.40381	0.764582
4.24268	-2.43428	0.776906
4.24286	-2.4652	0.789527
4.24304	-2.49658	0.802454
4.24322	-2.52844	0.815697
4.2434	-2.56079	0.829265
4.24358	-2.59362	0.84317
4.24376	-2.62696	0.857423
4.24394	-2.66082	0.872035
4.24412	-2.6952	0.887018
4.2443	-2.73012	0.902385
4.24448	-2.76559	0.918149
4.24466	-2.80163	0.934323
4.24484	-2.83824	0.950921
4.24502	-2.87543	0.967958
4.2452	-2.91323	0.98545
4.24538	-2.95164	1.00341
4.24556	-2.99069	1.02186
4.24574	-3.03037	1.04081
4.24592	-3.07071	1.06029
4.2461	-3.11173	1.08031
4.24628	-3.15343	1.10089
4.24646	-3.19584	1.12205
4.24665	-3.23897	1.14382
4.24683	-3.28284	1.16621
4.24701	-3.32746	1.18926
4.24719	-3.37285	1.21298
4.24737	-3.41904	1.2374
4.24755	-3.46603	1.26255
4.24773	-3.51386	1.28846
4.24791	-3.56253	1.31516
4.24809	-3.61206	1.34268
