>TARGSPHER  spherical target with explicit spacing
1791 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   362  38  39  40 1 1 1
   363  38  39  41 1 1 1
   364  38  39  42 1 1 1
   365  38  39  43 1 1 1
   366  38  39  44 1 1 1
   367  38  39  45 1 1 1
   368  38  39  46 1 1 1
   369  38  39  47 1 1 1
   370  38  40  35 1 1 1
   371  38  40  36 1 1 1
   372  38  40  37 1 1 1
   373  38  40  38 1 1 1
   374  38  40  39 1 1 1
   375  38  40  40 1 1 1
   376  38  40  41 1 1 1
   377  38  40  42 1 1 1
   378  38  40  43 1 1 1
   379  38  40  44 1 1 1
   380  38  40  45 1 1 1
   381  38  40  46 1 1 1
   382  38  40  47 1 1 1
   383  38  41  35 1 1 1
   384  38  41  36 1 1 1
   385  38  41  37 1 1 1
   386  38  41  38 1 1 1
   387  38  41  39 1 1 1
   388  38  41  40 1 1 1
   389  38  41  41 1 1 1
   390  38  41  42 1 1 1
   391  38  41  43 1 1 1
   392  38  41  44 1 1 1
   393  38  41  45 1 1 1
   394  38  41  46 1 1 1
   395  38  41  47 1 1 1
   396  38  42  35 1 1 1
   397  38  42  36 1 1 1
   398  38  42  37 1 1 1
   399  38  42  38 1 1 1
   400  38  42  39 1 1 1
   401  38  42  40 1 1 1
   402  38  42  41 1 1 1
   403  38  42  42 1 1 1
   404  38  42  43 1 1 1
   405  38  42  44 1 1 1
   406  38  42  45 1 1 1
   407  38  42  46 1 1 1
   408  38  42  47 1 1 1
   409  38  43  35 1 1 1
   410  38  43  36 1 1 1
   411  38  43  37 1 1 1
   412  38  43  38 1 1 1
   413  38  43  39 1 1 1
   414  38  43  40 1 1 1
   415  38  43  41 1 1 1
   416  38  43  42 1 1 1
   417  38  43  43 1 1 1
   418  38  43  44 1 1 1
   419  38  43  45 1 1 1
   420  38  43  46 1 1 1
   421  38  43  47 1 1 1
   422  38  44  35 1 1 1
   423  38  44  36 1 1 1
   424  38  44  37 1 1 1
   425  38  44  38 1 1 1
   426  38  44  39 1 1 1
   427  38  44  40 1 1 1
   428  38  44  41 1 1 1
   429  38  44  42 1 1 1
   430  38  44  43 1 1 1
   431  38  44  44 1 1 1
   432  38  44  45 1 1 1
   433  38  44  46 1 1 1
   434  38  44  47 1 1 1
   435  38  45  36 1 1 1
   436  38  45  37 1 1 1
   437  38  45  38 1 1 1
   438  38  45  39 1 1 1
   439  38  45  40 1 1 1
   440  38  45  41 1 1 1
   441  38  45  42 1 1 1
   442  38  45  43 1 1 1
   443  38  45  44 1 1 1
   444  38  45  45 1 1 1
   445  38  45  46 1 1 1
   446  38  46  37 1 1 1
   447  38  46  38 1 1 1
   448  38  46  39 1 1 1
   449  38  46  40 1 1 1
   450  38  46  41 1 1 1
   451  38  46  42 1 1 1
   452  38  46  43 1 1 1
   453  38  46  44 1 1 1
   454  38  46  45 1 1 1
   455  38  47  38 1 1 1
   456  38  47  39 1 1 1
   457  38  47  40 1 1 1
   458  38  47  41 1 1 1
   459  38  47  42 1 1 1
   460  38  47  43 1 1 1
   461  38  47  44 1 1 1
   462  39  34  40 1 1 1
   463  39  34  41 1 1 1
   464  39  34  42 1 1 1
   465  39  35  37 1 1 1
   466  39  35  38 1 1 1
   467  39  35  39 1 1 1
   468  39  35  40 1 1 1
   469  39  35  41 1 1 1
   470  39  35  42 1 1 1
   471  39  35  43 1 1 1
   472  39  35  44 1 1 1
   473  39  35  45 1 1 1
   474  39  36  36 1 1 1
   475  39  36  37 1 1 1
   476  39  36  38 1 1 1
   477  39  36  39 1 1 1
   478  39  36  40 1 1 1
   479  39  36  41 1 1 1
   480  39  36  42 1 1 1
   481  39  36  43 1 1 1
   482  39  36  44 1 1 1
   483  39  36  45 1 1 1
   484  39  36  46 1 1 1
   485  39  37  35 1 1 1
   486  39  37  36 1 1 1
   487  39  37  37 1 1 1
   488  39  37  38 1 1 1
   489  39  37  39 1 1 1
   490  39  37  40 1 1 1
   491  39  37  41 1 1 1
   492  39  37  42 1 1 1
   493  39  37  43 1 1 1
   494  39  37  44 1 1 1
   495  39  37  45 1 1 1
   496  39  37  46 1 1 1
   497  39  37  47 1 1 1
   498  39  38  35 1 1 1
   499  39  38  36 1 1 1
   500  39  38  37 1 1 1
   501  39  38  38 1 1 1
   502  39  38  39 1 1 1
   503  39  38  40 1 1 1
   504  39  38  41 1 1 1
   505  39  38  42 1 1 1
   506  39  38  43 1 1 1
   507  39  38  44 1 1 1
   508  39  38  45 1 1 1
   509  39  38  46 1 1 1
   510  39  38  47 1 1 1
   511  39  39  35 1 1 1
   512  39  39  36 1 1 1
   513  39  39  37 1 1 1
   514  39  39  38 1 1 1
   515  39  39  39 1 1 1
   516  39  39  40 1 1 1
   517  39  39  41 1 1 1
   518  39  39  42 1 1 1
   519  39  39  43 1 1 1
   520  39  39  44 1 1 1
   521  39  39  45 1 1 1
   522  39  39  46 1 1 1
   523  39  39  47 1 1 1
   524  39  40  34 1 1 1
   525  39  40  35 1 1 1
   526  39  40  36 1 1 1
   527  39  40  37 1 1 1
   528  39  40  38 1 1 1
   529  39  40  39 1 1 1
   530  39  40  40 1 1 1
   531  39  40  41 1 1 1
   532  39  40  42 1 1 1
   533  39  40  43 1 1 1
   534  39  40  44 1 1 1
   535  39  40  45 1 1 1
   536  39  40  46 1 1 1
   537  39  40  47 1 1 1
   538  39  40  48 1 1 1
   539  39  41  34 1 1 1
   540  39  41  35 1 1 1
   541  39  41  36 1 1 1
   542  39  41  37 1 1 1
   543  39  41  38 1 1 1
   544  39  41  39 1 1 1
   545  39  41  40 1 1 1
   546  39  41  41 1 1 1
   547  39  41  42 1 1 1
   548  39  41  43 1 1 1
   549  39  41  44 1 1 1
   550  39  41  45 1 1 1
   551  39  41  46 1 1 1
   552  39  41  47 1 1 1
   553  39  41  48 1 1 1
   554  39  42  34 1 1 1
   555  39  42  35 1 1 1
   556  39  42  36 1 1 1
   557  39  42  37 1 1 1
   558  39  42  38 1 1 1
   559  39  42  39 1 1 1
   560  39  42  40 1 1 1
   561  39  42  41 1 1 1
   562  39  42  42 1 1 1
   563  39  42  43 1 1 1
   564  39  42  44 1 1 1
   565  39  42  45 1 1 1
   566  39  42  46 1 1 1
   567  39  42  47 1 1 1
   568  39  42  48 1 1 1
   569  39  43  35 1 1 1
   570  39  43  36 1 1 1
   571  39  43  37 1 1 1
   572  39  43  38 1 1 1
   573  39  43  39 1 1 1
   574  39  43  40 1 1 1
   575  39  43  41 1 1 1
   576  39  43  42 1 1 1
   577  39  43  43 1 1 1
   578  39  43  44 1 1 1
   579  39  43  45 1 1 1
   580  39  43  46 1 1 1
   581  39  43  47 1 1 1
   582  39  44  35 1 1 1
   583  39  44  36 1 1 1
   584  39  44  37 1 1 1
   585  39  44  38 1 1 1
   586  39  44  39 1 1 1
   587  39  44  40 1 1 1
   588  39  44  41 1 1 1
   589  39  44  42 1 1 1
   590  39  44  43 1 1 1
   591  39  44  44 1 1 1
   592  39  44  45 1 1 1
   593  39  44  46 1 1 1
   594  39  44  47 1 1 1
   595  39  45  35 1 1 1
   596  39  45  36 1 1 1
   597  39  45  37 1 1 1
   598  39  45  38 1 1 1
   599  39  45  39 1 1 1
   600  39  45  40 1 1 1
   601  39  45  41 1 1 1
   602  39  45  42 1 1 1
   603  39  45  43 1 1 1
   604  39  45  44 1 1 1
   605  39  45  45 1 1 1
   606  39  45  46 1 1 1
   607  39  45  47 1 1 1
   608  39  46  36 1 1 1
   609  39  46  37 1 1 1
   610  39  46  38 1 1 1
   611  39  46  39 1 1 1
   612  39  46  40 1 1 1
   613  39  46  41 1 1 1
   614  39  46  42 1 1 1
   615  39  46  43 1 1 1
   616  39  46  44 1 1 1
   617  39  46  45 1 1 1
   618  39  46  46 1 1 1
   619  39  47  37 1 1 1
   620  39  47  38 1 1 1
   621  39  47  39 1 1 1
   622  39  47  40 1 1 1
   623  39  47  41 1 1 1
   624  39  47  42 1 1 1
   625  39  47  43 1 1 1
   626  39  47  44 1 1 1
   627  39  47  45 1 1 1
   628  39  48  40 1 1 1
   629  39  48  41 1 1 1
   630  39  48  42 1 1 1
   631  40  34  39 1 1 1
   632  40  34  40 1 1 1
   633  40  34  41 1 1 1
   634  40  34  42 1 1 1
   635  40  34  43 1 1 1
   636  40  35  37 1 1 1
   637  40  35  38 1 1 1
   638  40  35  39 1 1 1
   639  40  35  40 1 1 1
   640  40  35  41 1 1 1
   641  40  35  42 1 1 1
   642  40  35  43 1 1 1
   643  40  35  44 1 1 1
   644  40  35  45 1 1 1
   645  40  36  36 1 1 1
   646  40  36  37 1 1 1
   647  40  36  38 1 1 1
   648  40  36  39 1 1 1
   649  40  36  40 1 1 1
   650  40  36  41 1 1 1
   651  40  36  42 1 1 1
   652  40  36  43 1 1 1
   653  40  36  44 1 1 1
   654  40  36  45 1 1 1
   655  40  36  46 1 1 1
   656  40  37  35 1 1 1
   657  40  37  36 1 1 1
   658  40  37  37 1 1 1
   659  40  37  38 1 1 1
   660  40  37  39 1 1 1
   661  40  37  40 1 1 1
   662  40  37  41 1 1 1
   663  40  37  42 1 1 1
   664  40  37  43 1 1 1
   665  40  37  44 1 1 1
   666  40  37  45 1 1 1
   667  40  37  46 1 1 1
   668  40  37  47 1 1 1
   669  40  38  35 1 1 1
   670  40  38  36 1 1 1
   671  40  38  37 1 1 1
   672  40  38  38 1 1 1
   673  40  38  39 1 1 1
   674  40  38  40 1 1 1
   675  40  38  41 1 1 1
   676  40  38  42 1 1 1
   677  40  38  43 1 1 1
   678  40  38  44 1 1 1
   679  40  38  45 1 1 1
   680  40  38  46 1 1 1
   681  40  38  47 1 1 1
   682  40  39  34 1 1 1
   683  40  39  35 1 1 1
   684  40  39  36 1 1 1
   685  40  39  37 1 1 1
   686  40  39  38 1 1 1
   687  40  39  39 1 1 1
   688  40  39  40 1 1 1
   689  40  39  41 1 1 1
   690  40  39  42 1 1 1
   691  40  39  43 1 1 1
   692  40  39  44 1 1 1
   693  40  39  45 1 1 1
   694  40  39  46 1 1 1
   695  40  39  47 1 1 1
   696  40  39  48 1 1 1
   697  40  40  34 1 1 1
   698  40  40  35 1 1 1
   699  40  40  36 1 1 1
   700  40  40  37 1 1 1
   701  40  40  38 1 1 1
   702  40  40  39 1 1 1
   703  40  40  40 1 1 1
   704  40  40  41 1 1 1
   705  40  40  42 1 1 1
   706  40  40  43 1 1 1
   707  40  40  44 1 1 1
   708  40  40  45 1 1 1
   709  40  40  46 1 1 1
   710  40  40  47 1 1 1
   711  40  40  48 1 1 1
   712  40  41  34 1 1 1
   713  40  41  35 1 1 1
   714  40  41  36 1 1 1
   715  40  41  37 1 1 1
   716  40  41  38 1 1 1
   717  40  41  39 1 1 1
   718  40  41  40 1 1 1
   719  40  41  41 1 1 1
   720  40  41  42 1 1 1
   721  40  41  43 1 1 1
   722  40  41  44 1 1 1
   723  40  41  45 1 1 1
   724  40  41  46 1 1 1
   725  40  41  47 1 1 1
   726  40  41  48 1 1 1
   727  40  42  34 1 1 1
   728  40  42  35 1 1 1
   729  40  42  36 1 1 1
   730  40  42  37 1 1 1
   731  40  42  38 1 1 1
   732  40  42  39 1 1 1
   733  40  42  40 1 1 1
   734  40  42  41 1 1 1
   735  40  42  42 1 1 1
   736  40  42  43 1 1 1
   737  40  42  44 1 1 1
   738  40  42  45 1 1 1
   739  40  42  46 1 1 1
   740  40  42  47 1 1 1
   741  40  42  48 1 1 1
   742  40  43  34 1 1 1
   743  40  43  35 1 1 1
   744  40  43  36 1 1 1
   745  40  43  37 1 1 1
   746  40  43  38 1 1 1
   747  40  43  39 1 1 1
   748  40  43  40 1 1 1
   749  40  43  41 1 1 1
   750  40  43  42 1 1 1
   751  40  43  43 1 1 1
   752  40  43  44 1 1 1
   753  40  43  45 1 1 1
   754  40  43  46 1 1 1
   755  40  43  47 1 1 1
   756  40  43  48 1 1 1
   757  40  44  35 1 1 1
   758  40  44  36 1 1 1
   759  40  44  37 1 1 1
   760  40  44  38 1 1 1
   761  40  44  39 1 1 1
   762  40  44  40 1 1 1
   763  40  44  41 1 1 1
   764  40  44  42 1 1 1
   765  40  44  43 1 1 1
   766  40  44  44 1 1 1
   767  40  44  45 1 1 1
   768  40  44  46 1 1 1
   769  40  44  47 1 1 1
   770  40  45  35 1 1 1
   771  40  45  36 1 1 1
   772  40  45  37 1 1 1
   773  40  45  38 1 1 1
   774  40  45  39 1 1 1
   775  40  45  40 1 1 1
   776  40  45  41 1 1 1
   777  40  45  42 1 1 1
   778  40  45  43 1 1 1
   779  40  45  44 1 1 1
   780  40  45  45 1 1 1
   781  40  45  46 1 1 1
   782  40  45  47 1 1 1
   783  40  46  36 1 1 1
   784  40  46  37 1 1 1
   785  40  46  38 1 1 1
   786  40  46  39 1 1 1
   787  40  46  40 1 1 1
   788  40  46  41 1 1 1
   789  40  46  42 1 1 1
   790  40  46  43 1 1 1
   791  40  46  44 1 1 1
   792  40  46  45 1 1 1
   793  40  46  46 1 1 1
   794  40  47  37 1 1 1
   795  40  47  38 1 1 1
   796  40  47  39 1 1 1
   797  40  47  40 1 1 1
   798  40  47  41 1 1 1
   799  40  47  42 1 1 1
   800  40  47  43 1 1 1
   801  40  47  44 1 1 1
   802  40  47  45 1 1 1
   803  40  48  39 1 1 1
   804  40  48  40 1 1 1
   805  40  48  41 1 1 1
   806  40  48  42 1 1 1
   807  40  48  43 1 1 1
   808  41  34  39 1 1 1
   809  41  34  40 1 1 1
   810  41  34  41 1 1 1
   811  41  34  42 1 1 1
   812  41  34  43 1 1 1
   813  41  35  37 1 1 1
   814  41  35  38 1 1 1
   815  41  35  39 1 1 1
   816  41  35  40 1 1 1
   817  41  35  41 1 1 1
   818  41  35  42 1 1 1
   819  41  35  43 1 1 1
   820  41  35  44 1 1 1
   821  41  35  45 1 1 1
   822  41  36  36 1 1 1
   823  41  36  37 1 1 1
   824  41  36  38 1 1 1
   825  41  36  39 1 1 1
   826  41  36  40 1 1 1
   827  41  36  41 1 1 1
   828  41  36  42 1 1 1
   829  41  36  43 1 1 1
   830  41  36  44 1 1 1
   831  41  36  45 1 1 1
   832  41  36  46 1 1 1
   833  41  37  35 1 1 1
   834  41  37  36 1 1 1
   835  41  37  37 1 1 1
   836  41  37  38 1 1 1
   837  41  37  39 1 1 1
   838  41  37  40 1 1 1
   839  41  37  41 1 1 1
   840  41  37  42 1 1 1
   841  41  37  43 1 1 1
   842  41  37  44 1 1 1
   843  41  37  45 1 1 1
   844  41  37  46 1 1 1
   845  41  37  47 1 1 1
   846  41  38  35 1 1 1
   847  41  38  36 1 1 1
   848  41  38  37 1 1 1
   849  41  38  38 1 1 1
   850  41  38  39 1 1 1
   851  41  38  40 1 1 1
   852  41  38  41 1 1 1
   853  41  38  42 1 1 1
   854  41  38  43 1 1 1
   855  41  38  44 1 1 1
   856  41  38  45 1 1 1
   857  41  38  46 1 1 1
   858  41  38  47 1 1 1
   859  41  39  34 1 1 1
   860  41  39  35 1 1 1
   861  41  39  36 1 1 1
   862  41  39  37 1 1 1
   863  41  39  38 1 1 1
   864  41  39  39 1 1 1
   865  41  39  40 1 1 1
   866  41  39  41 1 1 1
   867  41  39  42 1 1 1
   868  41  39  43 1 1 1
   869  41  39  44 1 1 1
   870  41  39  45 1 1 1
   871  41  39  46 1 1 1
   872  41  39  47 1 1 1
   873  41  39  48 1 1 1
   874  41  40  34 1 1 1
   875  41  40  35 1 1 1
   876  41  40  36 1 1 1
   877  41  40  37 1 1 1
   878  41  40  38 1 1 1
   879  41  40  39 1 1 1
   880  41  40  40 1 1 1
   881  41  40  41 1 1 1
   882  41  40  42 1 1 1
   883  41  40  43 1 1 1
   884  41  40  44 1 1 1
   885  41  40  45 1 1 1
   886  41  40  46 1 1 1
   887  41  40  47 1 1 1
   888  41  40  48 1 1 1
   889  41  41  34 1 1 1
   890  41  41  35 1 1 1
   891  41  41  36 1 1 1
   892  41  41  37 1 1 1
   893  41  41  38 1 1 1
   894  41  41  39 1 1 1
   895  41  41  40 1 1 1
   896  41  41  41 1 1 1
   897  41  41  42 1 1 1
   898  41  41  43 1 1 1
   899  41  41  44 1 1 1
   900  41  41  45 1 1 1
   901  41  41  46 1 1 1
   902  41  41  47 1 1 1
   903  41  41  48 1 1 1
   904  41  42  34 1 1 1
   905  41  42  35 1 1 1
   906  41  42  36 1 1 1
   907  41  42  37 1 1 1
