 >REASHP: option FROM_FILE
     31103 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -40.50000 -40.50000 -40.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     85   23   36   45 2 2 2
     86   23   36   46 2 2 2
     87   23   37   35 2 2 2
     88   23   37   36 2 2 2
     89   23   37   37 2 2 2
     90   23   37   38 2 2 2
     91   23   37   39 2 2 2
     92   23   37   40 2 2 2
     93   23   37   41 2 2 2
     94   23   37   42 2 2 2
     95   23   37   43 2 2 2
     96   23   37   44 2 2 2
     97   23   37   45 2 2 2
     98   23   37   46 2 2 2
     99   23   37   47 2 2 2
    100   23   38   35 2 2 2
    101   23   38   36 2 2 2
    102   23   38   37 2 2 2
    103   23   38   38 2 2 2
    104   23   38   39 2 2 2
    105   23   38   40 2 2 2
    106   23   38   41 2 2 2
    107   23   38   42 2 2 2
    108   23   38   43 2 2 2
    109   23   38   44 2 2 2
    110   23   38   45 2 2 2
    111   23   38   46 2 2 2
    112   23   38   47 2 2 2
    113   23   39   34 2 2 2
    114   23   39   35 2 2 2
    115   23   39   36 2 2 2
    116   23   39   37 2 2 2
    117   23   39   38 2 2 2
    118   23   39   39 2 2 2
    119   23   39   40 2 2 2
    120   23   39   41 2 2 2
    121   23   39   42 2 2 2
    122   23   39   43 2 2 2
    123   23   39   44 2 2 2
    124   23   39   45 2 2 2
    125   23   39   46 2 2 2
    126   23   39   47 2 2 2
    127   23   39   48 2 2 2
    128   23   40   34 2 2 2
    129   23   40   35 2 2 2
    130   23   40   36 2 2 2
    131   23   40   37 2 2 2
    132   23   40   38 2 2 2
    133   23   40   39 2 2 2
    134   23   40   40 2 2 2
    135   23   40   41 2 2 2
    136   23   40   42 2 2 2
    137   23   40   43 2 2 2
    138   23   40   44 2 2 2
    139   23   40   45 2 2 2
    140   23   40   46 2 2 2
    141   23   40   47 2 2 2
    142   23   40   48 2 2 2
    143   23   41   34 2 2 2
    144   23   41   35 2 2 2
    145   23   41   36 2 2 2
    146   23   41   37 2 2 2
    147   23   41   38 2 2 2
    148   23   41   39 2 2 2
    149   23   41   40 2 2 2
    150   23   41   41 2 2 2
    151   23   41   42 2 2 2
    152   23   41   43 2 2 2
    153   23   41   44 2 2 2
    154   23   41   45 2 2 2
    155   23   41   46 2 2 2
    156   23   41   47 2 2 2
    157   23   41   48 2 2 2
    158   23   42   34 2 2 2
    159   23   42   35 2 2 2
    160   23   42   36 2 2 2
    161   23   42   37 2 2 2
    162   23   42   38 2 2 2
    163   23   42   39 2 2 2
    164   23   42   40 2 2 2
    165   23   42   41 2 2 2
    166   23   42   42 2 2 2
    167   23   42   43 2 2 2
    168   23   42   44 2 2 2
    169   23   42   45 2 2 2
    170   23   42   46 2 2 2
    171   23   42   47 2 2 2
    172   23   42   48 2 2 2
    173   23   43   34 2 2 2
    174   23   43   35 2 2 2
    175   23   43   36 2 2 2
    176   23   43   37 2 2 2
    177   23   43   38 2 2 2
    178   23   43   39 2 2 2
    179   23   43   40 2 2 2
    180   23   43   41 2 2 2
    181   23   43   42 2 2 2
    182   23   43   43 2 2 2
    183   23   43   44 2 2 2
    184   23   43   45 2 2 2
    185   23   43   46 2 2 2
    186   23   43   47 2 2 2
    187   23   43   48 2 2 2
    188   23   44   35 2 2 2
    189   23   44   36 2 2 2
    190   23   44   37 2 2 2
    191   23   44   38 2 2 2
    192   23   44   39 2 2 2
    193   23   44   40 2 2 2
    194   23   44   41 2 2 2
    195   23   44   42 2 2 2
    196   23   44   43 2 2 2
    197   23   44   44 2 2 2
    198   23   44   45 2 2 2
    199   23   44   46 2 2 2
    200   23   44   47 2 2 2
    201   23   45   35 2 2 2
    202   23   45   36 2 2 2
    203   23   45   37 2 2 2
    204   23   45   38 2 2 2
    205   23   45   39 2 2 2
    206   23   45   40 2 2 2
    207   23   45   41 2 2 2
    208   23   45   42 2 2 2
    209   23   45   43 2 2 2
    210   23   45   44 2 2 2
    211   23   45   45 2 2 2
    212   23   45   46 2 2 2
    213   23   45   47 2 2 2
    214   23   46   36 2 2 2
    215   23   46   37 2 2 2
    216   23   46   38 2 2 2
    217   23   46   39 2 2 2
    218   23   46   40 2 2 2
    219   23   46   41 2 2 2
    220   23   46   42 2 2 2
    221   23   46   43 2 2 2
    222   23   46   44 2 2 2
    223   23   46   45 2 2 2
    224   23   46   46 2 2 2
    225   23   47   37 2 2 2
    226   23   47   38 2 2 2
    227   23   47   39 2 2 2
    228   23   47   40 2 2 2
    229   23   47   41 2 2 2
    230   23   47   42 2 2 2
    231   23   47   43 2 2 2
    232   23   47   44 2 2 2
    233   23   47   45 2 2 2
    234   23   48   39 2 2 2
    235   23   48   40 2 2 2
    236   23   48   41 2 2 2
    237   23   48   42 2 2 2
    238   23   48   43 2 2 2
    239   24   32   38 2 2 2
    240   24   32   39 2 2 2
    241   24   32   40 2 2 2
    242   24   32   41 2 2 2
    243   24   32   42 2 2 2
    244   24   32   43 2 2 2
    245   24   32   44 2 2 2
    246   24   33   36 2 2 2
    247   24   33   37 2 2 2
    248   24   33   38 2 2 2
    249   24   33   39 2 2 2
    250   24   33   40 2 2 2
    251   24   33   41 2 2 2
    252   24   33   42 2 2 2
    253   24   33   43 2 2 2
    254   24   33   44 2 2 2
    255   24   33   45 2 2 2
    256   24   33   46 2 2 2
    257   24   34   35 2 2 2
    258   24   34   36 2 2 2
    259   24   34   37 2 2 2
    260   24   34   38 2 2 2
    261   24   34   39 2 2 2
    262   24   34   40 2 2 2
    263   24   34   41 2 2 2
    264   24   34   42 2 2 2
    265   24   34   43 2 2 2
    266   24   34   44 2 2 2
    267   24   34   45 2 2 2
    268   24   34   46 2 2 2
    269   24   34   47 2 2 2
    270   24   35   34 2 2 2
    271   24   35   35 2 2 2
    272   24   35   36 2 2 2
    273   24   35   37 2 2 2
    274   24   35   38 2 2 2
    275   24   35   39 2 2 2
    276   24   35   40 2 2 2
    277   24   35   41 2 2 2
    278   24   35   42 2 2 2
    279   24   35   43 2 2 2
    280   24   35   44 2 2 2
    281   24   35   45 2 2 2
    282   24   35   46 2 2 2
    283   24   35   47 2 2 2
    284   24   35   48 2 2 2
    285   24   36   33 2 2 2
    286   24   36   34 2 2 2
    287   24   36   35 2 2 2
    288   24   36   36 2 2 2
    289   24   36   37 2 2 2
    290   24   36   38 2 2 2
    291   24   36   39 2 2 2
    292   24   36   40 2 2 2
    293   24   36   41 2 2 2
    294   24   36   42 2 2 2
    295   24   36   43 2 2 2
    296   24   36   44 2 2 2
    297   24   36   45 2 2 2
    298   24   36   46 2 2 2
    299   24   36   47 2 2 2
    300   24   36   48 2 2 2
    301   24   36   49 2 2 2
    302   24   37   33 2 2 2
    303   24   37   34 2 2 2
    304   24   37   35 2 2 2
    305   24   37   36 2 2 2
    306   24   37   37 2 2 2
    307   24   37   38 2 2 2
    308   24   37   39 2 2 2
    309   24   37   40 1 1 1
    310   24   37   41 1 1 1
    311   24   37   42 1 1 1
    312   24   37   43 2 2 2
    313   24   37   44 2 2 2
    314   24   37   45 2 2 2
    315   24   37   46 2 2 2
    316   24   37   47 2 2 2
    317   24   37   48 2 2 2
    318   24   37   49 2 2 2
    319   24   38   32 2 2 2
    320   24   38   33 2 2 2
    321   24   38   34 2 2 2
    322   24   38   35 2 2 2
    323   24   38   36 2 2 2
    324   24   38   37 2 2 2
    325   24   38   38 2 2 2
    326   24   38   39 1 1 1
    327   24   38   40 1 1 1
    328   24   38   41 1 1 1
    329   24   38   42 1 1 1
    330   24   38   43 1 1 1
    331   24   38   44 2 2 2
    332   24   38   45 2 2 2
    333   24   38   46 2 2 2
    334   24   38   47 2 2 2
    335   24   38   48 2 2 2
    336   24   38   49 2 2 2
    337   24   38   50 2 2 2
    338   24   39   32 2 2 2
    339   24   39   33 2 2 2
    340   24   39   34 2 2 2
    341   24   39   35 2 2 2
    342   24   39   36 2 2 2
    343   24   39   37 2 2 2
    344   24   39   38 1 1 1
    345   24   39   39 1 1 1
    346   24   39   40 1 1 1
    347   24   39   41 1 1 1
    348   24   39   42 1 1 1
    349   24   39   43 1 1 1
    350   24   39   44 1 1 1
    351   24   39   45 2 2 2
    352   24   39   46 2 2 2
    353   24   39   47 2 2 2
    354   24   39   48 2 2 2
    355   24   39   49 2 2 2
    356   24   39   50 2 2 2
    357   24   40   32 2 2 2
    358   24   40   33 2 2 2
    359   24   40   34 2 2 2
    360   24   40   35 2 2 2
    361   24   40   36 2 2 2
    362   24   40   37 1 1 1
    363   24   40   38 1 1 1
    364   24   40   39 1 1 1
    365   24   40   40 1 1 1
    366   24   40   41 1 1 1
    367   24   40   42 1 1 1
    368   24   40   43 1 1 1
    369   24   40   44 1 1 1
    370   24   40   45 1 1 1
    371   24   40   46 2 2 2
    372   24   40   47 2 2 2
    373   24   40   48 2 2 2
    374   24   40   49 2 2 2
    375   24   40   50 2 2 2
    376   24   41   32 2 2 2
    377   24   41   33 2 2 2
    378   24   41   34 2 2 2
    379   24   41   35 2 2 2
    380   24   41   36 2 2 2
    381   24   41   37 1 1 1
    382   24   41   38 1 1 1
    383   24   41   39 1 1 1
    384   24   41   40 1 1 1
    385   24   41   41 1 1 1
    386   24   41   42 1 1 1
    387   24   41   43 1 1 1
    388   24   41   44 1 1 1
    389   24   41   45 1 1 1
    390   24   41   46 2 2 2
    391   24   41   47 2 2 2
    392   24   41   48 2 2 2
    393   24   41   49 2 2 2
    394   24   41   50 2 2 2
    395   24   42   32 2 2 2
    396   24   42   33 2 2 2
    397   24   42   34 2 2 2
    398   24   42   35 2 2 2
    399   24   42   36 2 2 2
    400   24   42   37 1 1 1
    401   24   42   38 1 1 1
    402   24   42   39 1 1 1
    403   24   42   40 1 1 1
    404   24   42   41 1 1 1
    405   24   42   42 1 1 1
    406   24   42   43 1 1 1
    407   24   42   44 1 1 1
    408   24   42   45 1 1 1
    409   24   42   46 2 2 2
    410   24   42   47 2 2 2
    411   24   42   48 2 2 2
    412   24   42   49 2 2 2
    413   24   42   50 2 2 2
    414   24   43   32 2 2 2
    415   24   43   33 2 2 2
    416   24   43   34 2 2 2
    417   24   43   35 2 2 2
    418   24   43   36 2 2 2
    419   24   43   37 2 2 2
    420   24   43   38 1 1 1
    421   24   43   39 1 1 1
    422   24   43   40 1 1 1
    423   24   43   41 1 1 1
    424   24   43   42 1 1 1
    425   24   43   43 1 1 1
    426   24   43   44 1 1 1
    427   24   43   45 2 2 2
    428   24   43   46 2 2 2
    429   24   43   47 2 2 2
    430   24   43   48 2 2 2
    431   24   43   49 2 2 2
    432   24   43   50 2 2 2
    433   24   44   32 2 2 2
    434   24   44   33 2 2 2
    435   24   44   34 2 2 2
    436   24   44   35 2 2 2
    437   24   44   36 2 2 2
    438   24   44   37 2 2 2
    439   24   44   38 2 2 2
    440   24   44   39 1 1 1
    441   24   44   40 1 1 1
    442   24   44   41 1 1 1
    443   24   44   42 1 1 1
    444   24   44   43 1 1 1
    445   24   44   44 2 2 2
    446   24   44   45 2 2 2
    447   24   44   46 2 2 2
    448   24   44   47 2 2 2
    449   24   44   48 2 2 2
    450   24   44   49 2 2 2
    451   24   44   50 2 2 2
    452   24   45   33 2 2 2
    453   24   45   34 2 2 2
    454   24   45   35 2 2 2
    455   24   45   36 2 2 2
    456   24   45   37 2 2 2
    457   24   45   38 2 2 2
    458   24   45   39 2 2 2
    459   24   45   40 1 1 1
    460   24   45   41 1 1 1
    461   24   45   42 1 1 1
    462   24   45   43 2 2 2
    463   24   45   44 2 2 2
    464   24   45   45 2 2 2
    465   24   45   46 2 2 2
    466   24   45   47 2 2 2
    467   24   45   48 2 2 2
    468   24   45   49 2 2 2
    469   24   46   33 2 2 2
    470   24   46   34 2 2 2
    471   24   46   35 2 2 2
    472   24   46   36 2 2 2
    473   24   46   37 2 2 2
    474   24   46   38 2 2 2
    475   24   46   39 2 2 2
    476   24   46   40 2 2 2
    477   24   46   41 2 2 2
    478   24   46   42 2 2 2
    479   24   46   43 2 2 2
    480   24   46   44 2 2 2
    481   24   46   45 2 2 2
    482   24   46   46 2 2 2
    483   24   46   47 2 2 2
    484   24   46   48 2 2 2
    485   24   46   49 2 2 2
    486   24   47   34 2 2 2
    487   24   47   35 2 2 2
    488   24   47   36 2 2 2
    489   24   47   37 2 2 2
    490   24   47   38 2 2 2
    491   24   47   39 2 2 2
    492   24   47   40 2 2 2
    493   24   47   41 2 2 2
    494   24   47   42 2 2 2
    495   24   47   43 2 2 2
    496   24   47   44 2 2 2
    497   24   47   45 2 2 2
    498   24   47   46 2 2 2
    499   24   47   47 2 2 2
    500   24   47   48 2 2 2
    501   24   48   35 2 2 2
    502   24   48   36 2 2 2
    503   24   48   37 2 2 2
    504   24   48   38 2 2 2
    505   24   48   39 2 2 2
    506   24   48   40 2 2 2
    507   24   48   41 2 2 2
    508   24   48   42 2 2 2
    509   24   48   43 2 2 2
    510   24   48   44 2 2 2
    511   24   48   45 2 2 2
    512   24   48   46 2 2 2
    513   24   48   47 2 2 2
    514   24   49   36 2 2 2
    515   24   49   37 2 2 2
    516   24   49   38 2 2 2
    517   24   49   39 2 2 2
    518   24   49   40 2 2 2
    519   24   49   41 2 2 2
    520   24   49   42 2 2 2
    521   24   49   43 2 2 2
    522   24   49   44 2 2 2
    523   24   49   45 2 2 2
    524   24   49   46 2 2 2
    525   24   50   38 2 2 2
    526   24   50   39 2 2 2
    527   24   50   40 2 2 2
    528   24   50   41 2 2 2
    529   24   50   42 2 2 2
    530   24   50   43 2 2 2
    531   24   50   44 2 2 2
    532   25   30   40 2 2 2
    533   25   30   41 2 2 2
    534   25   30   42 2 2 2
    535   25   31   37 2 2 2
    536   25   31   38 2 2 2
    537   25   31   39 2 2 2
    538   25   31   40 2 2 2
    539   25   31   41 2 2 2
    540   25   31   42 2 2 2
    541   25   31   43 2 2 2
    542   25   31   44 2 2 2
    543   25   31   45 2 2 2
    544   25   32   35 2 2 2
    545   25   32   36 2 2 2
    546   25   32   37 2 2 2
    547   25   32   38 2 2 2
    548   25   32   39 2 2 2
    549   25   32   40 2 2 2
    550   25   32   41 2 2 2
    551   25   32   42 2 2 2
    552   25   32   43 2 2 2
    553   25   32   44 2 2 2
    554   25   32   45 2 2 2
    555   25   32   46 2 2 2
    556   25   32   47 2 2 2
    557   25   33   34 2 2 2
    558   25   33   35 2 2 2
    559   25   33   36 2 2 2
    560   25   33   37 2 2 2
    561   25   33   38 2 2 2
    562   25   33   39 2 2 2
    563   25   33   40 2 2 2
    564   25   33   41 2 2 2
    565   25   33   42 2 2 2
    566   25   33   43 2 2 2
    567   25   33   44 2 2 2
    568   25   33   45 2 2 2
    569   25   33   46 2 2 2
    570   25   33   47 2 2 2
    571   25   33   48 2 2 2
    572   25   34   33 2 2 2
    573   25   34   34 2 2 2
    574   25   34   35 2 2 2
    575   25   34   36 2 2 2
    576   25   34   37 2 2 2
    577   25   34   38 2 2 2
    578   25   34   39 2 2 2
    579   25   34   40 1 1 1
    580   25   34   41 1 1 1
    581   25   34   42 1 1 1
    582   25   34   43 2 2 2
    583   25   34   44 2 2 2
    584   25   34   45 2 2 2
    585   25   34   46 2 2 2
    586   25   34   47 2 2 2
    587   25   34   48 2 2 2
    588   25   34   49 2 2 2
    589   25   35   32 2 2 2
    590   25   35   33 2 2 2
    591   25   35   34 2 2 2
    592   25   35   35 2 2 2
    593   25   35   36 2 2 2
    594   25   35   37 2 2 2
    595   25   35   38 1 1 1
    596   25   35   39 1 1 1
    597   25   35   40 1 1 1
    598   25   35   41 1 1 1
    599   25   35   42 1 1 1
    600   25   35   43 1 1 1
    601   25   35   44 1 1 1
    602   25   35   45 2 2 2
    603   25   35   46 2 2 2
    604   25   35   47 2 2 2
    605   25   35   48 2 2 2
    606   25   35   49 2 2 2
    607   25   35   50 2 2 2
    608   25   36   32 2 2 2
    609   25   36   33 2 2 2
    610   25   36   34 2 2 2
    611   25   36   35 2 2 2
    612   25   36   36 1 1 1
    613   25   36   37 1 1 1
    614   25   36   38 1 1 1
    615   25   36   39 1 1 1
    616   25   36   40 1 1 1
    617   25   36   41 1 1 1
    618   25   36   42 1 1 1
    619   25   36   43 1 1 1
    620   25   36   44 1 1 1
    621   25   36   45 1 1 1
    622   25   36   46 1 1 1
    623   25   36   47 2 2 2
    624   25   36   48 2 2 2
    625   25   36   49 2 2 2
    626   25   36   50 2 2 2
    627   25   37   31 2 2 2
    628   25   37   32 2 2 2
    629   25   37   33 2 2 2
    630   25   37   34 2 2 2
    631   25   37   35 2 2 2
    632   25   37   36 1 1 1
    633   25   37   37 1 1 1
    634   25   37   38 1 1 1
    635   25   37   39 1 1 1
    636   25   37   40 1 1 1
    637   25   37   41 1 1 1
    638   25   37   42 1 1 1
    639   25   37   43 1 1 1
    640   25   37   44 1 1 1
    641   25   37   45 1 1 1
    642   25   37   46 1 1 1
    643   25   37   47 2 2 2
    644   25   37   48 2 2 2
    645   25   37   49 2 2 2
    646   25   37   50 2 2 2
    647   25   37   51 2 2 2
    648   25   38   31 2 2 2
    649   25   38   32 2 2 2
    650   25   38   33 2 2 2
    651   25   38   34 2 2 2
    652   25   38   35 1 1 1
    653   25   38   36 1 1 1
    654   25   38   37 1 1 1
    655   25   38   38 1 1 1
    656   25   38   39 1 1 1
    657   25   38   40 1 1 1
    658   25   38   41 1 1 1
    659   25   38   42 1 1 1
    660   25   38   43 1 1 1
    661   25   38   44 1 1 1
    662   25   38   45 1 1 1
    663   25   38   46 1 1 1
    664   25   38   47 1 1 1
    665   25   38   48 2 2 2
    666   25   38   49 2 2 2
    667   25   38   50 2 2 2
    668   25   38   51 2 2 2
    669   25   39   31 2 2 2
    670   25   39   32 2 2 2
    671   25   39   33 2 2 2
    672   25   39   34 2 2 2
    673   25   39   35 1 1 1
    674   25   39   36 1 1 1
    675   25   39   37 1 1 1
    676   25   39   38 1 1 1
    677   25   39   39 1 1 1
    678   25   39   40 1 1 1
    679   25   39   41 1 1 1
    680   25   39   42 1 1 1
    681   25   39   43 1 1 1
    682   25   39   44 1 1 1
    683   25   39   45 1 1 1
    684   25   39   46 1 1 1
    685   25   39   47 1 1 1
    686   25   39   48 2 2 2
    687   25   39   49 2 2 2
    688   25   39   50 2 2 2
    689   25   39   51 2 2 2
    690   25   40   30 2 2 2
    691   25   40   31 2 2 2
    692   25   40   32 2 2 2
    693   25   40   33 2 2 2
    694   25   40   34 1 1 1
    695   25   40   35 1 1 1
    696   25   40   36 1 1 1
    697   25   40   37 1 1 1
    698   25   40   38 1 1 1
    699   25   40   39 1 1 1
    700   25   40   40 1 1 1
    701   25   40   41 1 1 1
    702   25   40   42 1 1 1
    703   25   40   43 1 1 1
    704   25   40   44 1 1 1
    705   25   40   45 1 1 1
    706   25   40   46 1 1 1
    707   25   40   47 1 1 1
    708   25   40   48 1 1 1
    709   25   40   49 2 2 2
    710   25   40   50 2 2 2
    711   25   40   51 2 2 2
    712   25   40   52 2 2 2
    713   25   41   30 2 2 2
    714   25   41   31 2 2 2
    715   25   41   32 2 2 2
    716   25   41   33 2 2 2
    717   25   41   34 1 1 1
    718   25   41   35 1 1 1
    719   25   41   36 1 1 1
    720   25   41   37 1 1 1
    721   25   41   38 1 1 1
    722   25   41   39 1 1 1
    723   25   41   40 1 1 1
    724   25   41   41 1 1 1
    725   25   41   42 1 1 1
    726   25   41   43 1 1 1
    727   25   41   44 1 1 1
    728   25   41   45 1 1 1
    729   25   41   46 1 1 1
    730   25   41   47 1 1 1
    731   25   41   48 1 1 1
    732   25   41   49 2 2 2
    733   25   41   50 2 2 2
    734   25   41   51 2 2 2
    735   25   41   52 2 2 2
    736   25   42   30 2 2 2
    737   25   42   31 2 2 2
    738   25   42   32 2 2 2
    739   25   42   33 2 2 2
    740   25   42   34 1 1 1
    741   25   42   35 1 1 1
    742   25   42   36 1 1 1
    743   25   42   37 1 1 1
    744   25   42   38 1 1 1
    745   25   42   39 1 1 1
    746   25   42   40 1 1 1
    747   25   42   41 1 1 1
    748   25   42   42 1 1 1
    749   25   42   43 1 1 1
    750   25   42   44 1 1 1
    751   25   42   45 1 1 1
    752   25   42   46 1 1 1
    753   25   42   47 1 1 1
    754   25   42   48 1 1 1
    755   25   42   49 2 2 2
    756   25   42   50 2 2 2
    757   25   42   51 2 2 2
    758   25   42   52 2 2 2
    759   25   43   31 2 2 2
    760   25   43   32 2 2 2
    761   25   43   33 2 2 2
    762   25   43   34 2 2 2
    763   25   43   35 1 1 1
    764   25   43   36 1 1 1
    765   25   43   37 1 1 1
    766   25   43   38 1 1 1
    767   25   43   39 1 1 1
    768   25   43   40 1 1 1
    769   25   43   41 1 1 1
    770   25   43   42 1 1 1
    771   25   43   43 1 1 1
    772   25   43   44 1 1 1
    773   25   43   45 1 1 1
    774   25   43   46 1 1 1
    775   25   43   47 1 1 1
    776   25   43   48 2 2 2
    777   25   43   49 2 2 2
    778   25   43   50 2 2 2
    779   25   43   51 2 2 2
    780   25   44   31 2 2 2
    781   25   44   32 2 2 2
    782   25   44   33 2 2 2
    783   25   44   34 2 2 2
    784   25   44   35 1 1 1
    785   25   44   36 1 1 1
    786   25   44   37 1 1 1
    787   25   44   38 1 1 1
    788   25   44   39 1 1 1
    789   25   44   40 1 1 1
    790   25   44   41 1 1 1
    791   25   44   42 1 1 1
    792   25   44   43 1 1 1
    793   25   44   44 1 1 1
    794   25   44   45 1 1 1
    795   25   44   46 1 1 1
    796   25   44   47 1 1 1
    797   25   44   48 2 2 2
    798   25   44   49 2 2 2
    799   25   44   50 2 2 2
    800   25   44   51 2 2 2
    801   25   45   31 2 2 2
    802   25   45   32 2 2 2
    803   25   45   33 2 2 2
    804   25   45   34 2 2 2
    805   25   45   35 2 2 2
    806   25   45   36 1 1 1
    807   25   45   37 1 1 1
    808   25   45   38 1 1 1
    809   25   45   39 1 1 1
    810   25   45   40 1 1 1
    811   25   45   41 1 1 1
    812   25   45   42 1 1 1
    813   25   45   43 1 1 1
    814   25   45   44 1 1 1
    815   25   45   45 1 1 1
    816   25   45   46 1 1 1
    817   25   45   47 2 2 2
    818   25   45   48 2 2 2
    819   25   45   49 2 2 2
    820   25   45   50 2 2 2
    821   25   45   51 2 2 2
    822   25   46   32 2 2 2
    823   25   46   33 2 2 2
    824   25   46   34 2 2 2
    825   25   46   35 2 2 2
    826   25   46   36 1 1 1
    827   25   46   37 1 1 1
    828   25   46   38 1 1 1
    829   25   46   39 1 1 1
    830   25   46   40 1 1 1
    831   25   46   41 1 1 1
    832   25   46   42 1 1 1
    833   25   46   43 1 1 1
    834   25   46   44 1 1 1
    835   25   46   45 1 1 1
    836   25   46   46 1 1 1
    837   25   46   47 2 2 2
    838   25   46   48 2 2 2
    839   25   46   49 2 2 2
    840   25   46   50 2 2 2
    841   25   47   32 2 2 2
    842   25   47   33 2 2 2
    843   25   47   34 2 2 2
    844   25   47   35 2 2 2
    845   25   47   36 2 2 2
    846   25   47   37 2 2 2
    847   25   47   38 1 1 1
    848   25   47   39 1 1 1
    849   25   47   40 1 1 1
    850   25   47   41 1 1 1
    851   25   47   42 1 1 1
    852   25   47   43 1 1 1
    853   25   47   44 1 1 1
    854   25   47   45 2 2 2
    855   25   47   46 2 2 2
    856   25   47   47 2 2 2
    857   25   47   48 2 2 2
    858   25   47   49 2 2 2
    859   25   47   50 2 2 2
    860   25   48   33 2 2 2
    861   25   48   34 2 2 2
    862   25   48   35 2 2 2
    863   25   48   36 2 2 2
    864   25   48   37 2 2 2
    865   25   48   38 2 2 2
    866   25   48   39 2 2 2
    867   25   48   40 1 1 1
    868   25   48   41 1 1 1
    869   25   48   42 1 1 1
    870   25   48   43 2 2 2
    871   25   48   44 2 2 2
    872   25   48   45 2 2 2
    873   25   48   46 2 2 2
    874   25   48   47 2 2 2
    875   25   48   48 2 2 2
    876   25   48   49 2 2 2
    877   25   49   34 2 2 2
    878   25   49   35 2 2 2
    879   25   49   36 2 2 2
    880   25   49   37 2 2 2
    881   25   49   38 2 2 2
    882   25   49   39 2 2 2
    883   25   49   40 2 2 2
    884   25   49   41 2 2 2
    885   25   49   42 2 2 2
    886   25   49   43 2 2 2
    887   25   49   44 2 2 2
    888   25   49   45 2 2 2
    889   25   49   46 2 2 2
    890   25   49   47 2 2 2
    891   25   49   48 2 2 2
    892   25   50   35 2 2 2
    893   25   50   36 2 2 2
    894   25   50   37 2 2 2
    895   25   50   38 2 2 2
    896   25   50   39 2 2 2
    897   25   50   40 2 2 2
    898   25   50   41 2 2 2
    899   25   50   42 2 2 2
    900   25   50   43 2 2 2
    901   25   50   44 2 2 2
    902   25   50   45 2 2 2
    903   25   50   46 2 2 2
    904   25   50   47 2 2 2
    905   25   51   37 2 2 2
    906   25   51   38 2 2 2
