 >REASHP: option FROM_FILE
      4169 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -20.50000 -20.50000 -20.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
    278   14   22   28 5 5 5
    279   14   23   15 4 4 4
    280   14   23   16 2 2 2
    281   14   23   17 1 1 1
    282   14   23   18 1 1 1
    283   14   23   19 1 1 1
    284   14   23   20 1 1 1
    285   14   23   21 1 1 1
    286   14   23   22 1 1 1
    287   14   23   23 1 1 1
    288   14   23   24 1 1 1
    289   14   23   25 1 1 1
    290   14   23   26 2 2 2
    291   14   23   27 4 4 4
    292   14   24   15 4 4 4
    293   14   24   16 3 3 3
    294   14   24   17 1 1 1
    295   14   24   18 1 1 1
    296   14   24   19 1 1 1
    297   14   24   20 1 1 1
    298   14   24   21 1 1 1
    299   14   24   22 1 1 1
    300   14   24   23 1 1 1
    301   14   24   24 1 1 1
    302   14   24   25 1 1 1
    303   14   24   26 3 3 3
    304   14   24   27 4 4 4
    305   14   25   16 4 4 4
    306   14   25   17 3 3 3
    307   14   25   18 1 1 1
    308   14   25   19 1 1 1
    309   14   25   20 1 1 1
    310   14   25   21 1 1 1
    311   14   25   22 1 1 1
    312   14   25   23 1 1 1
    313   14   25   24 1 1 1
    314   14   25   25 3 3 3
    315   14   25   26 4 4 4
    316   14   26   16 5 5 5
    317   14   26   17 4 4 4
    318   14   26   18 3 3 3
    319   14   26   19 2 2 2
    320   14   26   20 1 1 1
    321   14   26   21 1 1 1
    322   14   26   22 1 1 1
    323   14   26   23 2 2 2
    324   14   26   24 3 3 3
    325   14   26   25 4 4 4
    326   14   26   26 5 5 5
    327   14   27   18 4 4 4
    328   14   27   19 4 4 4
    329   14   27   20 4 4 4
    330   14   27   21 3 3 3
    331   14   27   22 4 4 4
    332   14   27   23 4 4 4
    333   14   27   24 4 4 4
    334   14   28   20 5 5 5
    335   14   28   21 5 5 5
    336   14   28   22 5 5 5
    337   15   13   21 5 5 5
    338   15   14   18 4 4 4
    339   15   14   19 4 4 4
    340   15   14   20 4 4 4
    341   15   14   21 3 3 3
    342   15   14   22 4 4 4
    343   15   14   23 4 4 4
    344   15   14   24 4 4 4
    345   15   15   16 5 5 5
    346   15   15   17 4 4 4
    347   15   15   18 3 3 3
    348   15   15   19 1 1 1
    349   15   15   20 1 1 1
    350   15   15   21 1 1 1
    351   15   15   22 1 1 1
    352   15   15   23 1 1 1
    353   15   15   24 3 3 3
