>TARSPH  spherical target
2097152 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
-64.5 -64.5 -64.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
1040426  42  65  64 3 3 3
1056810  42  65  65 3 3 3
1073194  42  65  66 3 3 3
1089578  42  65  67 3 3 3
1105962  42  65  68 3 3 3
1122346  42  65  69 3 3 3
1138730  42  65  70 3 3 3
1155114  42  65  71 3 3 3
1171498  42  65  72 3 3 3
925866  42  66  57 3 3 3
942250  42  66  58 3 3 3
958634  42  66  59 3 3 3
975018  42  66  60 3 3 3
991402  42  66  61 3 3 3
1007786  42  66  62 3 3 3
1024170  42  66  63 3 3 3
1040554  42  66  64 3 3 3
1056938  42  66  65 3 3 3
1073322  42  66  66 3 3 3
1089706  42  66  67 3 3 3
1106090  42  66  68 3 3 3
1122474  42  66  69 3 3 3
1138858  42  66  70 3 3 3
1155242  42  66  71 3 3 3
1171626  42  66  72 3 3 3
925994  42  67  57 3 3 3
942378  42  67  58 3 3 3
958762  42  67  59 3 3 3
975146  42  67  60 3 3 3
991530  42  67  61 3 3 3
1007914  42  67  62 3 3 3
1024298  42  67  63 3 3 3
1040682  42  67  64 3 3 3
1057066  42  67  65 3 3 3
1073450  42  67  66 3 3 3
1089834  42  67  67 3 3 3
1106218  42  67  68 3 3 3
1122602  42  67  69 3 3 3
1138986  42  67  70 3 3 3
1155370  42  67  71 3 3 3
1171754  42  67  72 3 3 3
926122  42  68  57 3 3 3
942506  42  68  58 3 3 3
958890  42  68  59 3 3 3
975274  42  68  60 3 3 3
991658  42  68  61 3 3 3
1008042  42  68  62 3 3 3
1024426  42  68  63 3 3 3
1040810  42  68  64 3 3 3
1057194  42  68  65 3 3 3
1073578  42  68  66 3 3 3
1089962  42  68  67 3 3 3
1106346  42  68  68 3 3 3
1122730  42  68  69 3 3 3
1139114  42  68  70 3 3 3
1155498  42  68  71 3 3 3
1171882  42  68  72 3 3 3
942634  42  69  58 3 3 3
959018  42  69  59 3 3 3
975402  42  69  60 3 3 3
991786  42  69  61 3 3 3
1008170  42  69  62 3 3 3
1024554  42  69  63 3 3 3
1040938  42  69  64 3 3 3
1057322  42  69  65 3 3 3
1073706  42  69  66 3 3 3
1090090  42  69  67 3 3 3
1106474  42  69  68 3 3 3
1122858  42  69  69 3 3 3
1139242  42  69  70 3 3 3
1155626  42  69  71 3 3 3
959146  42  70  59 3 3 3
975530  42  70  60 3 3 3
991914  42  70  61 3 3 3
1008298  42  70  62 3 3 3
1024682  42  70  63 3 3 3
1041066  42  70  64 3 3 3
1057450  42  70  65 3 3 3
1073834  42  70  66 3 3 3
1090218  42  70  67 3 3 3
1106602  42  70  68 3 3 3
1122986  42  70  69 3 3 3
1139370  42  70  70 3 3 3
975658  42  71  60 3 3 3
992042  42  71  61 3 3 3
1008426  42  71  62 3 3 3
1024810  42  71  63 3 3 3
1041194  42  71  64 3 3 3
1057578  42  71  65 3 3 3
1073962  42  71  66 3 3 3
1090346  42  71  67 3 3 3
1106730  42  71  68 3 3 3
1123114  42  71  69 3 3 3
992170  42  72  61 3 3 3
1008554  42  72  62 3 3 3
1024938  42  72  63 3 3 3
1041322  42  72  64 3 3 3
1057706  42  72  65 3 3 3
1074090  42  72  66 3 3 3
1090474  42  72  67 3 3 3
1106858  42  72  68 3 3 3
1022635  43  54  63 3 3 3
1039019  43  54  64 3 3 3
1055403  43  54  65 3 3 3
1071787  43  54  66 3 3 3
973611  43  55  60 3 3 3
989995  43  55  61 3 3 3
1006379  43  55  62 3 3 3
1022763  43  55  63 3 3 3
1039147  43  55  64 3 3 3
1055531  43  55  65 3 3 3
1071915  43  55  66 3 3 3
1088299  43  55  67 3 3 3
1104683  43  55  68 3 3 3
1121067  43  55  69 3 3 3
957355  43  56  59 3 3 3
973739  43  56  60 3 3 3
990123  43  56  61 3 3 3
1006507  43  56  62 3 3 3
1022891  43  56  63 3 3 3
1039275  43  56  64 3 3 3
1055659  43  56  65 3 3 3
1072043  43  56  66 3 3 3
1088427  43  56  67 3 3 3
1104811  43  56  68 3 3 3
1121195  43  56  69 3 3 3
1137579  43  56  70 3 3 3
924715  43  57  57 3 3 3
