wave(um),Re(n),Im(n),eps1,eps2
0.437,1.1182750789941838,1.816556379757151,-2.0493379285369584,4.062819458140632
0.438,1.1100300203040063,1.8185614692648049,-2.074999171518453,4.03731564930419
0.439,1.1016228560281374,1.82063646310639,-2.1011442138689556,4.011309480552455
0.44,1.0930509310835352,1.8227906166771726,-2.1278052943037635,3.9848059614586298
0.441,1.0843122517117598,1.8250336586223697,-2.155014795892325,3.957812711661146
0.442,1.0754055489003387,1.8273757357093214,-2.182804984853546,3.930340012215286
0.443,1.066330336472971,1.8298273484061862,-2.2112077384926545,3.9024008242268264
0.444,1.0570869622868109,1.8323992777703775,-2.2402542673366432,3.8740107724696697
0.445,1.047676651056257,1.8351025045517695,-2.2699748370437227,3.8451880926274953
0.446,1.0381015374705371,1.8379481217040334,-2.3003984959766917,3.8159535418640855
0.447,1.0283646884838498,1.8409472417557105,-2.3315528144074724,3.7863302735666275
0.448,1.018470113924506,1.844110900704965,-2.363463641141481,3.756343678260819
0.449,1.008422764881413,1.8474499602549854,-2.396154882915074,3.726021193800779
0.45,0.9982285196670794,1.85097501029068,-2.429648311243854,3.6953920889264453
0.451,0.9878941575083233,1.8546962735063266,-2.4639634005191753,3.6644872250987186
0.452,0.9774273204605571,1.8586235140277303,-2.499117200114084,3.6333388021222186
0.453,0.9668364643610464,1.8627659517359723,-2.5351242421286537,3.601980093417094
0.454,0.9561307999152792,1.8671321838021868,-2.5719964852432917,3.5704451768926937
0.455,0.9453202252363282,1.871730114696844,-2.609743294022198,3.5387686672136778
0.456,0.9344152513217315,1.876566895657832,-2.6483714519762187,3.50698545485631
0.457,0.9234269220524933,1.8816488743054542,-2.687885205803641,3.4751304567668484
0.458,0.9123667303350036,1.8869815547948068,-2.7282863375136412,3.443238382701199
0.459,0.9012465319838392,1.8925695686111816,-2.769574260620217,3.4113435204979563
0.46,0.890078458868921,1.898416655853572,-2.8117461362797864,3.379479542666476
0.461,0.8788748327342526,1.9045256566239268,-2.854797005125139,3.347679335806893
0.462,0.8676480809479196,1.9108985119508464,-2.898719930603351,3.315974853560774
0.463,0.8564106552749806,1.9175362735284798,-2.9435061498289667,3.2843969930521393
0.464,0.8451749545863038,1.9244391214443972,-2.989145228285723,3.25297549414175
0.465,0.8339532522361334,1.9316063890017043,-3.03562521511698,3.2217388602961305
0.466,0.8227576286663981,1.9390365937069747,-3.0829327962059923,3.1907142994714413
0.467,0.811599909632019,1.9467274734918543,-3.131053442733277,3.1599276831283163
0.468,0.8004916102926799,1.9546760272570962,-3.179971553384616,3.1294035213190616
0.469,0.7894438852849937,1.9628785588682287,-3.229670588850748,3.0991649517110877
0.47,0.778467484775894,1.9713307237868258,-3.280133197692584,3.069233740415546
0.471,0.7675727164034907,1.9800275775861147,-3.3313413330345045,3.039630292563195
0.472,0.7567694129347949,1.988963625670423,-3.3832763598863607,3.010373670694535
0.473,0.7460669054096073,1.998132873591483,-3.4359191531794893,2.9814816191952076
0.474,0.7354740014947476,2.007528877428271,-3.4892501868337185,2.952970593196859
0.475,0.724998968741167,2.017144793768845,-3.5432496143530012,2.924855790568053
0.476,0.7146495224164072,2.02697342890081,-3.5978973415799085,2.897151185829423
0.477,0.7044328175747393,2.037007286880846,-3.6531730923293795,2.869869565035499
0.478,0.6943554450253787,2.047238616211913,-3.709056467672877,2.843022560865927
0.479,0.684423430863898,2.057659454909354,-3.76552699966235,2.8166206873571964
0.48,0.674642239241889,2.0682616737834603,-3.822564200272251,2.790673373878902
0.481,0.6650167780637183,2.07903701780652,-3.880147606303578,2.765188998113786
0.482,0.6555514073157095,2.0899771454667113,-3.9382568209395754,2.740174917936744
0.483,0.6462499497510958,2.101073666040075,-3.9968715525737872,2.715637502203499
0.484,0.6371157036728159,2.112318174735252,-4.05597165145036,2.6915821605546566
0.485,0.628151457574689,2.1237022856845424,-4.115537144568543,2.6680133724148885
0.486,0.6193595064191848,2.1352176627694757,-4.1755482692109265,2.644934715420856
0.487,0.6107416693462603,2.1468560482802244,-4.2359855053615245,2.6223488935455608
0.488,0.6022993086222677,2.1586092894166145,-4.29682960718884,2.6002577652024623
0.489,0.5940333496504807,2.170469362644682,-4.358061633682242,2.5786623716111294
0.49,0.585944301875327,2.1824283959276145,-4.419662978451015,2.557562965689391
0.491,0.5780322804209601,2.194478688853905,-4.4816153986253,2.536959041706843
0.492,0.5702970283116299,2.2066127306894336,-4.543901042739603,2.516849365893589
0.493,0.5627379391266687,2.2188232163841435,-4.606502477432746,2.4972320081488393
0.494,0.5553540799471953,2.231103060568676,-4.669402712764917,2.478104374938977
0.495,0.5481442144553074,2.2434454095817267,-4.732585225932496,2.4594632434170807
0.496,0.5411068260499848,2.255843651575163,-4.796033983154079,2.441304796737689
0.497,0.5342401408476231,2.268291424751165,-4.859733459506783,2.4236246604850367
0.498,0.5275421504393868,2.280782623793496,-4.923668656508131,2.4064179400816155
0.499,0.521010634282786,2.293311404563429,-4.987825117264936,2.3896792589990774
0.5,0.5146431816111888,2.3058721871393946,-5.052188939044127,2.373402797556338
0.501,0.5084372127525655,2.3184596572878555,-5.116746783159724,2.357582332061411
0.502,0.5023899997575633,2.3310687664608962,-5.181485882113119,2.342211274034305
0.503,0.49649868624707044,2.3436947304231084,-5.24639404396798,2.3272827092385113
0.504,0.49076030640047846,2.35633302661644,-5.3114596539851,2.312789436247703
0.505,0.4851718030177447,2.3689793903763534,-5.37667167358443,2.2987240042815458
0.506,0.47973004460081403,2.381629810115856,-5.442019636739789,2.285078750059016
0.507,0.47443184141267253,2.3942805215955776,-5.5074936439457725,2.271845833438167
0.508,0.46927396048499226,2.406928001398027,-5.573084353924632,2.2590172716365586
0.509,0.46425313955771064,2.4195689597225885,-5.638782973263858,2.2465849718551913
0.51,0.45936609994567035,2.4322003326146864,-5.704581244191695,2.234540762159541
0.511,0.4546095583384626,2.4448192737381937,-5.7704714307090565,2.222876420502962
0.512,0.4499802375496211,2.4574231457945324,-5.836446303301482,2.2115837018091224
0.513,0.4454748762402285,2.4700095116854373,-5.902499122455286,2.2006543630605133
0.514,0.4410902376497115,2.4825761255091083,-5.968623621197937,2.1900801863686263
0.515,0.43682311737307306,2.4951209234717338,-6.034813986874909,2.1798530000274052
0.516,0.43267035022903017,2.5076420147883236,-6.10106484236433,2.169964697574988
0.517,0.4286288162676079,2.5201376726386178,-6.167371226917419,2.1604072549089905
0.518,0.4246954459685943,2.532606325235772,-6.233728576797778,2.151172745517778
0.519,0.42086722468415555,2.545046547057591,-6.300132705876422,2.1422533539042408
0.52,0.4171411963798076,2.5574570502825456,-6.3665797863227205,2.1336413872896682
0.521,0.4135144667280266,2.5698366764656426,-6.433066329514617,2.12532928569363
0.522,0.40998420560812837,2.582184388482581,-6.499589167275033,2.1173096304914822
0.523,0.40654764906480884,2.5944992627644803,-6.5661454335253095,2.109575151554559
0.524,0.4032021007760209,2.6067804818399276,-6.632732546431409,2.1021187330795743
0.525,0.3999449330786847,2.6190273271961186,-6.699348191104733,2.0949334182133947
0.526,0.3967735875983671,2.6312391724664046,-6.76599030290601,2.0880124125777098
0.527,0.3936855755263996,2.643415476947742,-6.8326570513893055,2.0813490867951283
0.528,0.39067847758514546,2.655555779448182,-6.899346824912395,2.0749369781145
0.529,0.38774994371931487,2.6676596924616613,-6.966058215930314,2.0687697912285903
0.53,0.38489769254836853,2.679726896665034,-7.032790006980954,2.0628413983723424
0.531,0.38211951061223254,2.691757135730224,-7.0995411573640475,2.057145838784437
0.532,0.3794132514398372,2.7037502114428804,-7.16631079050927,2.0516773176093803
0.533,0.3767768344672957,2.7157059791175704,-7.233098182023727,2.046430204311652
0.534,0.37420824383006623,2.7276243432986504,-7.299902748405012,2.041399030667852
0.535,0.3717055270509965,2.7395052537352456,-7.366724036402754,2.0365784883972675
0.536,0.3692667936439415,2.7513487016182667,-7.433561713008444,2.0319634264859965
0.537,0.3668902136505085,2.763154716067181,-7.500415556051788,2.0275488482545945
0.538,0.3645740161255615,2.774923360854082,-7.5672854453797935,2.0233299082144276
0.539,0.36231648758530344,2.7866547313526624,-7.634171354594028,2.0193019087533277
0.54,0.36011597043009386,2.79834895169985,-7.701073343320841,2.0154602966868524
0.541,0.35797086135268064,2.8100061721580465,-7.7679915499887375,2.0118006597075326
0.542,0.35587960974111926,2.8216265666663105,-7.834926185087619,2.0083187227607584
0.543,0.35384071608441214,2.833210330569067,-7.901877524884154,2.0050103443726224
0.544,0.3518527303878175,2.844757678511461,-7.968845905568554,2.001871512951933
0.545,0.34991425060370246,2.856268842490835,-8.035831717808385,1.9988983430857727
0.546,0.3480239210829707,2.8677440700542816,-8.10283540168553,1.9960870718454513
0.547,0.3461804310512429,2.879183622632726,-8.169857441993685,1.9934340551173535
0.548,0.34438251311330687,2.890587774002459,-8.236898363874255,1.9909357639711307
0.549,0.34262894178862624,2.901956808865492,-8.303958728769597,1.9885887810757676
0.55,0.340918532080255,2.913291021540628,-8.37103913067348,1.9863897971724365
0.551,0.33925013807889587,2.924590714757561,-8.438140192659592,1.9843356076115155
0.552,0.3376226516034861,2.9358561985468183,-8.505262563670005,1.9824231089598152
0.553,0.33603500087929333,2.9470877892187235,-8.572406915546155,1.9806492956829376
0.554,0.3344861492541448,2.958285808425063,-8.639573940286262,1.9790112569065736
0.555,0.33297509395318814,2.969450582297487,-8.706764347513747,1.9775061732597057
0.556,0.33150086487227165,2.9805824406570602,-8.773978862142133,1.976131313801841
0.557,0.33006252340989384,2.9916817162897895,-8.841218222222913,1.974884033035699
0.558,0.3286591613374167,3.0027487442832403,-8.90848317696356,1.9737617680062227
0.559,0.32728989970714983,3.0137838614197405,-8.975774484903766,1.972762035486186
0.56,0.32595388779774803,3.024787405621948,-9.043092912238688,1.9718824292482782
0.561,0.3246503020962903,3.0357597154468334,-9.110439231278626,1.971120617423128
0.562,0.32337834531628445,3.0467011296244606,-9.177814219035465,1.970474339942429
0.563,0.3221372454508157,3.0576119866381553,-9.245218655926687,1.9699414060660208
0.564,0.32092625485996223,3.0684926243429094,-9.312653324588393,1.9695196919915774
0.565,0.3197446493916086,3.0793433796190817,-9.380119008789304,1.9692071385453516
0.566,0.31859172753468473,3.090164588058715,-9.447616492438556,1.969001748952272
0.567,0.3174668096039275,3.100956583681915,-9.515146558680115,1.9689015866835784
0.568,0.3163692369551562,3.11171969868096,-9.582709989067538,1.9689047733800487
0.569,0.31529837123014026,3.1224542631900114,-9.650307562813097,1.9690094868488406
0.57,0.31425359363004357,3.1331606050783662,-9.717940056105636,1.9692139591319142
0.571,0.3132343042165049,3.143839049765438,-9.785608241492053,1.9695164746439073
0.572,0.31223992123941074,3.154489920055725,-9.853312887317582,1.9699153683774258
0.573,0.3112698804903878,3.165113535992183,-9.921054757220439,1.9704090241735928
0.574,0.3103236346811179,3.1757102147265206,-9.988834609676664,1.9709958730557817
0.575,0.30940065284554885,3.18628027040507,-10.056653197591354,1.971674391624445
0.576,0.3085004197651205,3.1968240140689486,-10.12451126793265,1.9724431005109757
0.577,0.3076224354161443,3.207341753567373,-10.192409561405272,1.9733005628885647
0.578,0.30676621443849106,3.2178337934830297,-10.260348812160464,1.974245383038077
0.579,0.30593128562475785,3.2283004350685096,-10.328329747539511,1.9752762049669503
0.58,0.3051171914291376,3.238741976192895,-10.396353087848254,1.9763917110792697
0.581,0.30432348749521115,3.2491587112976266,-10.464419546160006,1.977590620895079
0.582,0.30354974220190556,3.259550931360894,-10.53252982814483,1.9788716898171672
0.583,0.3027955362269379,3.269918923869799,-10.600684631922867,1.9802337079435384
0.584,0.3020604621269962,3.280262972799631,-10.668884647939898,1.9816754989238634
0.585,0.30134412393403376,3.290583358599635,-10.737130558863285,1.9831959188582295
0.586,0.30064613676700097,3.3008803581846995,-10.805423039496626,1.984793855236609
0.587,0.29996612645841847,3.3111542449324416,-10.87376275671166,1.9864682259174677
0.588,0.299303729195162,3.3214052886851837,-10.942150369395778,1.9882179781440188
0.589,0.29865859117291316,3.3316337557564037,-11.01058652841413,1.9900420875966558
0.59,0.2980303682637044,3.341839908941209,-11.079071876584791,1.9919395574801868
0.591,0.2974187256960403,3.3520240075304852,-11.147607048666078,1.9939094176445025
0.592,0.2968233377470669,3.36218630732834,-11.216192671354872,1.9959507237373648
0.593,0.2962438874463194,3.37232706067253,-11.28482936329492,1.9980625563880958
0.594,0.295680066290566,3.3824465164575694,-11.353517735094353,2.000244020420932
0.595,0.2951315739692981,3.3925449201602538,-11.422258389351548,2.002494244096888
0.596,0.2945981181004441,3.402622513867317,-11.491051920688417,2.004812378383027
0.597,0.2940794139758694,3.4126795363050193,-11.55989891579065,2.007197596248046
0.598,0.29357518431630136,3.422716222870439,-11.628799953454132,2.0096490919831655
0.599,0.2930851590352584,3.4327328056642514,-11.697755604636841,2.0121660805473094
0.6,0.2926090750116527,3.4427295135248546,-11.766766432515908,2.014747796935651
0.601,0.29214667587069676,3.452706572063624,-11.835832992549044,2.017393495570586
0.602,0.2916977117727768,3.4626642037011894,-11.904955832540116,2.020102449714276
0.603,0.2912619392099966,3.4726026277045503,-11.974135492708179,2.0228739509019076
0.604,0.2908391208100504,3.482522060224945,-12.043372505759834,2.025707308394865
0.605,0.2904290251471695,3.4924227143363087,-12.112667396964255,2.028601848653049
0.606,0.29003142655980707,3.50230480007424,-12.182020684230743,2.03155691482558
0.607,0.2896461049748602,3.512168524475381,-12.251432878188467,2.034571866259193
0.608,0.28927284573811274,3.5220140916170926,-12.320904482267947,2.0376460780236263
0.609,0.2889114394506793,3.531841702657365,-12.390435992784212,2.0407789404533516
0.61,0.2885616818112021,3.541651555874881,-12.460027899021256,2.043969858705027
0.611,0.28822337346358956,3.5514438467091596,-12.529680683317618,2.047218252330049
0.612,0.2878963198500679,3.5612187678007072,-12.599394821152774,2.050523554861634
0.613,0.28758033106932096,3.570976509031162,-12.669170781234445,2.053885213415898
0.614,0.2872752217395619,3.5807172575633075,-12.73900902558618,2.0573026883063497
0.615,0.2869808108663046,3.590441197880971,-12.808910009635461,2.0607754526713404
0.616,0.2866969217146769,3.6001485118287424,-12.878874182302038,2.0643029921139497
0.617,0.2864233816860766,3.6098393786514684,-12.948901986086332,2.0678848043538434
0.618,0.28616002219904335,3.619513975033473,-13.018993857157655,2.071520398890655
0.619,0.2859066785741325,3.6291724751375334,-13.089150225442596,2.075209296678472
0.62,0.28566318992268097,3.6388150506434984,-13.159371514712847,2.0789510298109772
0.621,0.28542939903930264,3.648441870786601,-13.229658142672896,2.0827451412168925
0.622,0.2852051522979466,3.6580531023953804,-13.300010521047172,2.0865911843652993
