>TARGSPHER  spherical target with explicit spacing
28639 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   201  24  39  49 2 2 2
   202  24  40  33 2 2 2
   203  24  40  34 2 2 2
   204  24  40  35 2 2 2
   205  24  40  36 2 2 2
   206  24  40  37 1 1 1
   207  24  40  38 1 1 1
   208  24  40  39 1 1 1
   209  24  40  40 1 1 1
   210  24  40  41 1 1 1
   211  24  40  42 1 1 1
   212  24  40  43 1 1 1
   213  24  40  44 1 1 1
   214  24  40  45 1 1 1
   215  24  40  46 2 2 2
   216  24  40  47 2 2 2
   217  24  40  48 2 2 2
   218  24  40  49 2 2 2
   219  24  41  33 2 2 2
   220  24  41  34 2 2 2
   221  24  41  35 2 2 2
   222  24  41  36 2 2 2
   223  24  41  37 1 1 1
   224  24  41  38 1 1 1
   225  24  41  39 1 1 1
   226  24  41  40 1 1 1
   227  24  41  41 1 1 1
   228  24  41  42 1 1 1
   229  24  41  43 1 1 1
   230  24  41  44 1 1 1
   231  24  41  45 1 1 1
   232  24  41  46 2 2 2
   233  24  41  47 2 2 2
   234  24  41  48 2 2 2
   235  24  41  49 2 2 2
   236  24  42  33 2 2 2
   237  24  42  34 2 2 2
   238  24  42  35 2 2 2
   239  24  42  36 2 2 2
   240  24  42  37 1 1 1
   241  24  42  38 1 1 1
   242  24  42  39 1 1 1
   243  24  42  40 1 1 1
   244  24  42  41 1 1 1
   245  24  42  42 1 1 1
   246  24  42  43 1 1 1
   247  24  42  44 1 1 1
   248  24  42  45 1 1 1
   249  24  42  46 2 2 2
   250  24  42  47 2 2 2
   251  24  42  48 2 2 2
   252  24  42  49 2 2 2
   253  24  43  33 2 2 2
   254  24  43  34 2 2 2
   255  24  43  35 2 2 2
   256  24  43  36 2 2 2
   257  24  43  37 2 2 2
   258  24  43  38 1 1 1
   259  24  43  39 1 1 1
   260  24  43  40 1 1 1
   261  24  43  41 1 1 1
   262  24  43  42 1 1 1
   263  24  43  43 1 1 1
   264  24  43  44 1 1 1
   265  24  43  45 2 2 2
   266  24  43  46 2 2 2
   267  24  43  47 2 2 2
   268  24  43  48 2 2 2
   269  24  43  49 2 2 2
   270  24  44  34 2 2 2
   271  24  44  35 2 2 2
   272  24  44  36 2 2 2
   273  24  44  37 2 2 2
   274  24  44  38 2 2 2
   275  24  44  39 1 1 1
   276  24  44  40 1 1 1
   277  24  44  41 1 1 1
   278  24  44  42 1 1 1
   279  24  44  43 1 1 1
   280  24  44  44 2 2 2
   281  24  44  45 2 2 2
   282  24  44  46 2 2 2
   283  24  44  47 2 2 2
   284  24  44  48 2 2 2
   285  24  45  34 2 2 2
   286  24  45  35 2 2 2
   287  24  45  36 2 2 2
   288  24  45  37 2 2 2
   289  24  45  38 2 2 2
   290  24  45  39 2 2 2
   291  24  45  40 1 1 1
   292  24  45  41 1 1 1
   293  24  45  42 1 1 1
   294  24  45  43 2 2 2
   295  24  45  44 2 2 2
   296  24  45  45 2 2 2
   297  24  45  46 2 2 2
   298  24  45  47 2 2 2
   299  24  45  48 2 2 2
   300  24  46  35 2 2 2
   301  24  46  36 2 2 2
   302  24  46  37 2 2 2
   303  24  46  38 2 2 2
   304  24  46  39 2 2 2
   305  24  46  40 2 2 2
   306  24  46  41 2 2 2
   307  24  46  42 2 2 2
   308  24  46  43 2 2 2
   309  24  46  44 2 2 2
   310  24  46  45 2 2 2
   311  24  46  46 2 2 2
   312  24  46  47 2 2 2
   313  24  47  35 2 2 2
   314  24  47  36 2 2 2
   315  24  47  37 2 2 2
   316  24  47  38 2 2 2
   317  24  47  39 2 2 2
   318  24  47  40 2 2 2
   319  24  47  41 2 2 2
   320  24  47  42 2 2 2
   321  24  47  43 2 2 2
   322  24  47  44 2 2 2
   323  24  47  45 2 2 2
   324  24  47  46 2 2 2
   325  24  47  47 2 2 2
   326  24  48  37 2 2 2
   327  24  48  38 2 2 2
   328  24  48  39 2 2 2
   329  24  48  40 2 2 2
   330  24  48  41 2 2 2
   331  24  48  42 2 2 2
   332  24  48  43 2 2 2
   333  24  48  44 2 2 2
   334  24  48  45 2 2 2
   335  24  49  39 2 2 2
   336  24  49  40 2 2 2
   337  24  49  41 2 2 2
   338  24  49  42 2 2 2
   339  24  49  43 2 2 2
   340  25  31  39 2 2 2
   341  25  31  40 2 2 2
   342  25  31  41 2 2 2
   343  25  31  42 2 2 2
   344  25  31  43 2 2 2
   345  25  32  37 2 2 2
   346  25  32  38 2 2 2
   347  25  32  39 2 2 2
   348  25  32  40 2 2 2
   349  25  32  41 2 2 2
   350  25  32  42 2 2 2
   351  25  32  43 2 2 2
   352  25  32  44 2 2 2
   353  25  32  45 2 2 2
   354  25  33  35 2 2 2
   355  25  33  36 2 2 2
   356  25  33  37 2 2 2
   357  25  33  38 2 2 2
   358  25  33  39 2 2 2
   359  25  33  40 2 2 2
   360  25  33  41 2 2 2
   361  25  33  42 2 2 2
   362  25  33  43 2 2 2
   363  25  33  44 2 2 2
   364  25  33  45 2 2 2
   365  25  33  46 2 2 2
   366  25  33  47 2 2 2
   367  25  34  34 2 2 2
   368  25  34  35 2 2 2
   369  25  34  36 2 2 2
   370  25  34  37 2 2 2
   371  25  34  38 2 2 2
   372  25  34  39 2 2 2
   373  25  34  40 1 1 1
   374  25  34  41 1 1 1
   375  25  34  42 1 1 1
   376  25  34  43 2 2 2
   377  25  34  44 2 2 2
   378  25  34  45 2 2 2
   379  25  34  46 2 2 2
   380  25  34  47 2 2 2
   381  25  34  48 2 2 2
   382  25  35  33 2 2 2
   383  25  35  34 2 2 2
   384  25  35  35 2 2 2
   385  25  35  36 2 2 2
   386  25  35  37 2 2 2
   387  25  35  38 1 1 1
   388  25  35  39 1 1 1
   389  25  35  40 1 1 1
   390  25  35  41 1 1 1
   391  25  35  42 1 1 1
   392  25  35  43 1 1 1
   393  25  35  44 1 1 1
   394  25  35  45 2 2 2
   395  25  35  46 2 2 2
   396  25  35  47 2 2 2
